Title,Category,Best Paper
"CARoma Therapy: Pleasant Scents Promote Safer Driving, Better Mood, and Improved Well-Being in Angry Drivers",Software Engineering,False
Understanding and Visualizing Data Iteration in Machine Learning,Software Engineering,False
Is This An Ad?: Automatically Disclosing Online Endorsements On YouTube With AdIntuition,Software Engineering,False
Unplatformed Design: A Model for Appropriating Social Media Technologies for Coordinated Participation,Software Engineering,False
DoughNets: Visualising Networks Using Torus Wrapping,Software Engineering,False
Addressing Cognitive and Emotional Barriers in Parent-Clinician Communication through Behavioral Visualization Webtools,Software Engineering,False
"""On Finsta, I can say 'Hail Satan'"": Being Authentic but Disagreeable on Instagram",Software Engineering,False
Inhaling and Exhaling: How Technologies Can Perceptually Extend our Breath Awareness,Software Engineering,False
Reading with the Tongue: Individual Differences Affect the Perception of Ambiguous Stimuli with the BrainPort,Software Engineering,False
Bottom-Up Organizing with Tools from On High: Understanding the Data Practices of Labor Organizers,Software Engineering,False
Move Your Body: Engaging Museum Visitors with Human-Data Interaction,Software Engineering,False
Experiential Qualities of Whispering with Voice Assistants,Software Engineering,True
Tricks and Treats: Designing Technology to Support Mobility Assistance Dogs,Software Engineering,False
3D-Auth: Two-Factor Authentication with Personalized 3D-Printed Items,Software Engineering,False
HapBead: On-Skin Microfluidic Haptic Interface using Tunable Bead,Software Engineering,False
"See No Evil, Hear No Evil, Speak No Evil: How Collegiate Players Define, Experience and Cope with Toxicity",Software Engineering,True
Live Sketchnoting Across Platforms: Exploring the Potential and Limitations of Analogue and Digital Tools,Software Engineering,False
Power Play: How the Need to Empower or Overpower Other Players Predicts Preferences in League of Legends,Software Engineering,False
Dynamics of Aimed Mid-air Movements,Software Engineering,False
Therminator: Understanding the Interdependency of Visual and On-Body Thermal Feedback in Virtual Reality,Software Engineering,False
Multimodal Gaze Interaction for Creative Design,Software Engineering,False
"The Effects of Explicit Intention Communication, Conspicuous Sensors, and Pedestrian Attitude in Interactions with Automated Vehicles",Software Engineering,False
WATouCH: Enabling Direct Input on Non-touchscreen Using Smartwatch's Photoplethysmogram and IMU Sensor Fusion,Software Engineering,False
Watch+Strap: Extending Smartwatches with Interactive StrapDisplays,Software Engineering,False
High Tempo Work: Design Challenges for Head-worn Displays in Quick Service Restaurants,Software Engineering,False
User's Role in Platform Infrastructuralization: WeChat as an Exemplar,Software Engineering,False
G-ID: Identifying 3D Prints Using Slicing Parameters,Software Engineering,False
Chase Lights in the Peripheral View: How the Design of Moving Patterns on an LED Strip Influences the Perception of Speed in an Automotive Context,Software Engineering,False
Morphic: Auto-Personalization on a Global Scale,Software Engineering,False
Clinical Documentation as End-User Programming,Software Engineering,False
Meeting Designers Where They Are: Using Industry Events as a Research Venue for HCI and Design Methods Development,Software Engineering,False
2Across: A Comparison of Audio-Tactile and Screen-Reader based Representations of a Crossword Puzzle,Software Engineering,False
Utilizing Participant Voice in Volunteer Training,Software Engineering,False
A Conversation Analysis of Non-Progress and Coping Strategies with a Banking Task-Oriented Chatbot,Software Engineering,False
Developing a Personality Model for Speech-based Conversational Agents Using the Psycholexical Approach,Software Engineering,True
Introducing the Gamer Information-Control Framework: Enabling Access to Digital Games for People with Visual Impairment,Software Engineering,False
MirrorPad: Mirror on Touchpad for Direct Pen Interaction in the Laptop Environment,Software Engineering,False
Effects of Credibility Indicators on Social Media News Sharing Intent,Software Engineering,False
Too Much Information: Questioning Security in a Post-Digital Society,Software Engineering,False
PIP Kit: An Exploratory Investigation into using Lifelogging to support Disability Benefit Claimants,Software Engineering,False
Officers Never Type: Examining the Persistence of Paper in e-Governance,Software Engineering,False
Swap: A Replacement-based Text Revision Technique for Mobile Devices,Software Engineering,False
ArguLens: Anatomy of Community Opinions On Usability Issues Using Argumentation Models,Software Engineering,False
Interpreting Interpretability: Understanding Data Scientists' Use of Interpretability Tools for Machine Learning,Software Engineering,True
Rapid Iron-On User Interfaces: Hands-on Fabrication of Interactive Textile Prototypes,Software Engineering,True
A Palette of Deepened Emotions: Exploring Emotional Challenge in Virtual Reality Games,Software Engineering,False
Truncating the Y-Axis: Threat or Menace?,Software Engineering,True
Bot or not? User Perceptions of Player Substitution with Deep Player Behavior Models,Software Engineering,False
Decoding Intent With Control Theory: Comparing Muscle Versus Manual Interface Performance,Software Engineering,False
"""All in the Same Boat"": Tradeoffs of Voice Assistant Ownership for Mixed-Visual-Ability Families",Software Engineering,False
An Interaction Design for Machine Teaching to Develop AI Tutors,Software Engineering,False
Unfabricate: Designing Smart Textiles for Disassembly,Software Engineering,False
Bridging the Virtual and Real Worlds: A Preliminary Study of Messaging Notifications in Virtual Reality,Software Engineering,False
A Human-Centered Review of Algorithms used within the U.S. Child Welfare System,Software Engineering,True
MicroMentor: Peer-to-Peer Software Help Sessions in Three Minutes or Less,Software Engineering,False
In Search of Forms for Evocative and Generative Reflection: Exploratory Studies and a Design Proposal,Software Engineering,False
Will the Crowd Game the Algorithm?: Using Layperson Judgments to Combat Misinformation on Social Media by Downranking Distrusted Sources,Software Engineering,False
BISHARE: Exploring Bidirectional Interactions Between Smartphones and Head-Mounted Augmented Reality,Software Engineering,False
MagTouch: Robust Finger Identification for a Smartwatch Using a Magnet Ring and a Built-in Magnetometer,Software Engineering,False
Teddy: A System for Interactive Review Analysis,Software Engineering,False
"E-Textile Microinteractions: Augmenting Twist with Flick, Slide and Grasp Gestures for Soft Electronics",Software Engineering,False
Evaluating the Effect of Timeline Shape on Visualization Task Performance,Software Engineering,False
OralCam: Enabling Self-Examination and Awareness of Oral Health Using a Smartphone Camera,Software Engineering,True
Investigating the Opportunities for Technologies to Enhance QoL with Stroke Survivors and their Families,Software Engineering,False
User Experiences with Online Status Indicators,Software Engineering,False
Opportunities for Enhancing Access and Efficacy of Peer Sponsorship in Substance Use Disorder Recovery,Software Engineering,False
Next Steps for Human-Computer Integration,Software Engineering,False
JumpVR: Jump-Based Locomotion Augmentation for Virtual Reality,Software Engineering,False
AutoGain: Gain Function Adaptation with Submovement Efficiency Optimization,Software Engineering,True
When the Civic Turn turns Digital: Designing Safe and Secure Refugee Resettlement,Software Engineering,False
Sociality and Skill Sharing in the Garden,Software Engineering,False
Keep Calm and Ride Along: Passenger Comfort and Anxiety as Physiological Responses to Autonomous Driving Styles,Software Engineering,False
Autocomplete Element Fields,Software Engineering,False
Sprayable User Interfaces: Prototyping Large-Scale Interactive Surfaces with Sensors and Displays,Software Engineering,False
Understanding Users' Perception Towards Automated Personality Detection with Group-specific Behavioral Data,Software Engineering,False
Re-Shape: A Method to Teach Data Ethics for Data Science Education,Software Engineering,False
ARMath: Augmenting Everyday Life with Math Learning,Software Engineering,False
How Domain Experts Create Conceptual Diagrams and Implications for Tool Design,Software Engineering,True
"The Experience of Guided Online Therapy: A Longitudinal, Qualitative Analysis of Client Feedback in a Naturalistic RCT",Software Engineering,False
Smart Home Beyond the Home: A Case for Community-Based Access Control,Software Engineering,False
"Race Yourselves: A Longitudinal Exploration of Self-Competition Between Past, Present, and Future Performances in a VR Exergame",Software Engineering,False
Do I Look Like a Criminal? Examining how Race Presentation Impacts Human Judgement of Recidivism,Software Engineering,False
It Is Your Turn: Collaborative Ideation With a Co-Creative Robot through Sketch,Software Engineering,False
"MissIt: Using Missed Calls for Free, Extremely Low Bit-Rate Communication in Developing Regions",Software Engineering,False
Examining Design Choices of Questionnaires in VR User Studies,Software Engineering,False
Unmet Needs and Opportunities for Mobile Translation AI,Software Engineering,False
Button Simulation and Design via FDVV Models,Software Engineering,False
Exploring Visual Information Flows in Infographics,Software Engineering,False
Informing the Design of Privacy-Empowering Tools for the Connected Home,Software Engineering,False
Virtual Reality Games for People Using Wheelchairs,Software Engineering,False
A View on the Viewer: Gaze-Adaptive Captions for Videos,Software Engineering,True
Emoji Accessibility for Visually Impaired People,Software Engineering,False
BodyLights: Open-Ended Augmented Feedback to Support Training Towards a Correct Exercise Execution,Software Engineering,False
ShArc: A Geometric Technique for Multi-Bend/Shape Sensing,Software Engineering,True
Robots for Inclusive Play: Co-designing an Educational Game With Visually Impaired and sighted Children,Software Engineering,True
Cheat Sheets for Data Visualization Techniques,Software Engineering,False
Learn with Haptics: Improving Vocabulary Recall with Free-form Digital Annotation on Touchscreen Mobiles,Software Engineering,False
Guess the Data: Data Work to Understand How People Make Sense of and Use Simple Sensor Data from Homes,Software Engineering,False
Please Call the Specialism: Using WeChat to Support Patient Care in China,Software Engineering,True
"Monsters, Metaphors, and Machine Learning",Software Engineering,False
Collective Support and Independent Learning with a Voice-Based Literacy Technology in Rural Communities,Software Engineering,False
The TA Framework: Designing Real-time Teaching Augmentation for K-12 Classrooms,Software Engineering,False
"""We have been magnified for years - Now you are under the microscope!"": Co-researchers with Learning Disabilities Created an Online Survey to Challenge Public Understanding of Learning Disabilities",Software Engineering,False
Beyond Team Makeup: Diversity in Teams Predicts Valued Outcomes in Computer-Mediated Collaborations,Software Engineering,False
"Defining Haptic Experience: Foundations for Understanding, Communicating, and Evaluating HX",Software Engineering,True
MaraVis: Representation and Coordinated Intervention of Medical Encounters in Urban Marathon,Software Engineering,False
Emotional Footprints of Email Interruptions,Software Engineering,False
Nationality and Gender Biases in Multicultural Online Learning Environments: The Effects of Anonymity,Software Engineering,False
Designing for Employee Voice,Software Engineering,False
Supporting Software Developers' Focused Work on Window-Based Desktops,Software Engineering,False
MoveVR: Enabling Multiform Force Feedback in Virtual Reality using Household Cleaning Robot,Software Engineering,False
Between Scripts and Applications: Computational Media for the Frontier of Nanoscience,Software Engineering,False
Brainsourcing: Crowdsourcing Recognition Tasks via Collaborative Brain-Computer Interfacing,Software Engineering,False
Mixed Reality Light Fields for Interactive Remote Assistance,Software Engineering,False
Expert Discussions Improve Comprehension of Difficult Cases in Medical Image Assessment,Software Engineering,False
Collaborative Technologies for Children with Special Needs: A Systematic Literature Review,Software Engineering,False
Miniature Haptics: Experiencing Haptic Feedback through Hand-based and Embodied Avatars,Software Engineering,True
Digital Juries: A Civics-Oriented Approach to Platform Governance,Software Engineering,False
"Patriarchy, Maternal Health and Spiritual Healing: Designing Maternal Health Interventions in Pakistan",Software Engineering,False
BrailleBlocks: Computational Braille Toys for Collaborative Learning,Software Engineering,False
Investigating the Necessity of Delay in Marking Menu Invocation,Software Engineering,False
GoTree: A Grammar of Tree Visualizations,Software Engineering,False
Measuring Identity Confusion with Uniform Resource Locators,Software Engineering,False
Understanding Older Adults' Participation in Design Workshops,Software Engineering,False
Is Too Much System Caution Counterproductive? Effects of Varying Sensitivity and Automation Levels in Vehicle Collision Avoidance Systems,Software Engineering,True
"Re-examining Whether, Why, and How Human-AI Interaction Is Uniquely Difficult to Design",Software Engineering,True
Designing IoT Resources to Support Outdoor Play for Children,Software Engineering,False
Knock on Wood: Combining Redirected Touching and Physical Props for Tool-Based Interaction in Virtual Reality,Software Engineering,False
Wearable Microphone Jamming,Software Engineering,True
Embroidered Resistive Pressure Sensors: A Novel Approach for Textile Interfaces,Software Engineering,False
BiTipText: Bimanual Eyes-Free Text Entry on a Fingertip Keyboard,Software Engineering,False
"The Critical Catalog: Library Information Systems, Tricksterism, and Social Justice",Software Engineering,False
"""My Library Has Just Been Obliterated"": Producing New Norms of Use Via Software Update",Software Engineering,True
"""Energy is a Finite Resource"": Designing Technology to Support Individuals across Fluctuating Symptoms of Depression",Software Engineering,False
An Honest Conversation: Transparently Combining Machine and Human Speech Assistance in Public Spaces,Software Engineering,False
Social Boundaries for Personal Agents in the Interpersonal Space of the Home,Software Engineering,False
A Change of Perspective: How User Orientation Influences the Perception of Physicalizations,Software Engineering,False
Gripmarks: Using Hand Grips to Transform In-Hand Objects into Mixed Reality Input,Software Engineering,False
The Upcycled Home: Removing Barriers to Lightweight Modification of the Home's Everyday Objects,Software Engineering,False
"Adhering, Steering, and Queering: Treatment of Gender in Natural Language Generation",Software Engineering,False
Mental Models of AI Agents in a Cooperative Game Setting,Software Engineering,True
TAGSwipe: Touch Assisted Gaze Swipe for Text Entry,Software Engineering,False
Studying the Effects of Cognitive Biases in Evaluation of Conversational Agents,Software Engineering,True
Personal Space in Play: Physical and Digital Boundaries in Large-Display Cooperative and Competitive Games,Software Engineering,False
"""Hi! I am the Crowd Tasker"" Crowdsourcing through Digital Voice Assistants",Software Engineering,False
Dark Patterns after the GDPR: Scraping Consent Pop-ups and Demonstrating their Influence,Software Engineering,False
WithYou: Automated Adaptive Speech Tutoring With Context-Dependent Speech Recognition,Software Engineering,True
ThermalRing: Gesture and Tag Inputs Enabled by a Thermal Imaging Smart Ring,Software Engineering,False
Predicting and Diagnosing User Engagement with Mobile UI Animation via a Data-Driven Approach,Software Engineering,False
Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles and Pedestrians,Software Engineering,True
A Participatory Simulation of the Accountable Capitalism Act,Software Engineering,False
"GUIComp: A GUI Design Assistant with Real-Time, Multi-Faceted Feedback",Software Engineering,False
Searching for Mental Health: A Mixed-Methods Study of Young People's Online Help-seeking,Software Engineering,False
Culture in Action: Unpacking Capacities to Inform Assets-Based Design,Software Engineering,True
MRAT: The Mixed Reality Analytics Toolkit,Software Engineering,True
Investigating the Effects of Self-Avatars and Story-Relevant Avatars on Children's Creative Storytelling,Software Engineering,False
Restorative Play: Videogames Improve Player Wellbeing After a Need-Frustrating Event,Software Engineering,False
"PneuSleeve: In-fabric Multimodal Actuation and Sensing in a Soft, Compact, and Expressive Haptic Sleeve",Software Engineering,True
Teenage Visitor Experience: Classification of Behavioral Dynamics in Museums,Software Engineering,False
Vibrotactile Funneling Illusion and Localization Performance on the Head,Software Engineering,False
Modeling the Endpoint Uncertainty in Crossing-based Moving Target Selection,Software Engineering,True
"""I Feel Like This is a Bad Thing"": Investigating Disassembly in Action for Novices",Software Engineering,False
"""Human, All Too Human"": NOAA Weather Radio and the Emotional Impact of Synthetic Voices",Software Engineering,False
Privacy and Activism in the Transgender Community,Software Engineering,False
Improving Humans' Ability to Interpret Deictic Gestures in Virtual Reality,Software Engineering,False
Understanding Client Support Strategies to Improve Clinical Outcomes in an Online Mental Health Intervention,Software Engineering,False
IoT Data in the Home: Observing Entanglements and Drawing New Encounters,Software Engineering,False
Interactive Multisensory Environments for Primary School Children,Software Engineering,False
Parenting with Alexa: Exploring the Introduction of Smart Speakers on Family Dynamics,Software Engineering,False
Making Design Memoirs: Understanding and Honoring Difficult Experiences,Software Engineering,True
The Influence of Decaying the Representation of Older Social Media Content on Simulated Hiring Decisions,Software Engineering,False
Sensor Illumination: Exploring Design Qualities and Ethical Implications of Smart Cameras and Image/Video Analytics,Software Engineering,False
Dear Pictograph: Investigating the Role of Personalization and Immersion for Consuming and Enjoying Visualizations,Software Engineering,False
"Explore, Create, Annotate: Designing Digital Drawing Tools with Visually Impaired People",Software Engineering,False
A Comparison of Geographical Propagation Visualizations,Software Engineering,False
Understanding Women Modders using the Serious Leisure Perspective,Software Engineering,False
I am Not an Object: Reframing 3D Body Scanning for Co-Design,Software Engineering,False
Virtual Reality Without Vision: A Haptic and Auditory White Cane to Navigate Complex Virtual Worlds,Software Engineering,True
Clash of Times: Respectful Technology Space for Integrating Community Stories in Intangible Exhibits,Software Engineering,False
Transforming Robot Programs Based on Social Context,Software Engineering,False
"Digital Technology, Meditative and Contemplative Practices, and Transcendent Experiences",Software Engineering,False
The Silent Conversation: Designing for Introspection and Social Play in Art Museums,Software Engineering,False
PoCoPo: Handheld Pin-based Shape Display for Haptic Rendering in Virtual Reality,Software Engineering,False
Understanding Parenting Stress through Co-designed Self-Trackers,Software Engineering,False
Investigating User-Created Gamification in an Image Tagging Task,Software Engineering,False
Supporting Stimulation Needs in Dementia Care through Wall-Sized Displays,Software Engineering,True
Designing Mental Health Technologies that Support the Social Ecosystem of College Students,Software Engineering,False
Community Collectives: Low-tech Social Support for Digitally-Engaged Entrepreneurship,Software Engineering,True
Designing Distributed Ledger Technologies for Social Change: The Case of CariCrop,Software Engineering,False
Du Bois Wrapped Bar Chart: Visualizing Categorical Data with Disproportionate Values,Software Engineering,False
PhysioSkin: Rapid Fabrication of Skin-Conformal Physiological Interfaces,Software Engineering,False
"Tactile Presentation of Network Data: Text, Matrix or Diagram?",Software Engineering,False
"PV-Tiles: Towards Closely-Coupled Photovoltaic and Digital Materials for Useful, Beautiful and Sustainable Interactive Surfaces",Software Engineering,False
Celebrating Everyday Success: Improving Engagement and Motivation using a System for Recording Daily Highlights,Software Engineering,False
Shaping the Design of Smartphone-Based Interventions for Self-Harm,Software Engineering,False
"Embedding a VR Game Studio in a Sedentary Workplace: Use, Experience and Exercise Benefits",Software Engineering,False
Embodiment Effects in Interactions with Failing Robots,Software Engineering,False
PuffPacket: A Platform for Unobtrusively Tracking the Fine-grained Consumption Patterns of E-cigarette Users,Software Engineering,False
WeDA: Designing and Evaluating A Scale-driven Wearable Diagnostic Assessment System for Children with ADHD,Software Engineering,False
Crowdsourced Detection of Emotionally Manipulative Language,Software Engineering,False
Conversational Agency in Augmentative and Alternative Communication,Software Engineering,True
Prior Setting in Practice: Strategies and Rationales Used in Choosing Prior Distributions for Bayesian Analysis,Software Engineering,False
Pac-Euglena: A Living Cellular Pac-Man Meets Virtual Ghosts,Software Engineering,False
Proxemics Beyond Proximity: Designing for Flexible Social Interaction Through Cross-Device Interaction,Software Engineering,False
Decipher: An Interactive Visualization Tool for Interpreting Unstructured Design Feedback from Multiple Providers,Software Engineering,False
Evaluating Multivariate Network Visualization Techniques Using a Validated Design and Crowdsourcing Approach,Software Engineering,False
Enabling Data-Driven API Design with Community Usage Data: A Need-Finding Study,Software Engineering,False
Synthesized Social Signals: Computationally-Derived Social Signals from Account Histories,Software Engineering,False
Evaluating the Information Security Awareness of Smartphone Users,Software Engineering,True
Choice-Point: Fostering Awareness and Choice with Perpetrators in Domestic Violence Interventions,Software Engineering,False
Sensock: 3D Foot Reconstruction with Flexible Sensors,Software Engineering,False
Tabloidization versus Credibility: Short Term Gain for Long Term Pain,Software Engineering,False
Informing the Design of a Personalized Privacy Assistant for the Internet of Things,Software Engineering,False
Snapstream: Snapshot-based Interaction in Live Streaming for Visual Art,Software Engineering,False
Preparing for the Unexpected: Community Framework for Social Media Use and Social Support by Trail Thru-Hikers,Software Engineering,False
Critical Race Theory for HCI,Software Engineering,True
Exploring Eyes-free Bezel-initiated Swipe on Round Smartwatches,Software Engineering,False
The Low/High Index of Pupillary Activity,Software Engineering,False
Capturing Experts' Mental Models to Organize a Collection of Haptic Devices: Affordances Outweigh Attributes,Software Engineering,False
Supporting Self-Injury Recovery: The Potential for Virtual Reality Intervention,Software Engineering,False
Learning from Positive Adaptations of Pediatric Cancer Patients to Design Health Technologies,Software Engineering,False
Pedestrian Detection with Wearable Cameras for the Blind: A Two-way Perspective,Software Engineering,False
Urban Mosaic: Visual Exploration of Streetscapes Using Large-Scale Image Data,Software Engineering,False
Let's Talk about Sext: How Adolescents Seek Support and Advice about Their Online Sexual Experiences,Software Engineering,False
"See, Feel, Move: Player Behaviour Analysis through Combined Visualization of Gaze, Emotions, and Movement",Software Engineering,False
Exploring Human-Robot Interaction with the Elderly: Results from a Ten-Week Case Study in a Care Home,Software Engineering,False
Improving Worker Engagement Through Conversational Microtask Crowdsourcing,Software Engineering,False
"""Person, Shoes, Tree. Is the Person Naked?"" What People with Vision Impairments Want in Image Descriptions",Software Engineering,False
Utilizing VR and Gaze Tracking to Develop AR Solutions for Industrial Maintenance,Software Engineering,False
Evaluating Smartwatch-based Sound Feedback for Deaf and Hard-of-hearing Users Across Contexts,Software Engineering,False
Play-Based Design: Giving 3- to 4-Year-Old Children a Voice in the Design Process,Software Engineering,False
ElastOscillation: 3D Multilevel Force Feedback for Damped Oscillation on VR Controllers,Software Engineering,False
Levitation Simulator: Prototyping Ultrasonic Levitation Interfaces in Virtual Reality,Software Engineering,True
"Crafting Personal Information - Resistance, Imperfection, and Self-Creation in Bullet Journaling",Software Engineering,False
"Companionship Is Not a Function: The Effect of a Novel Robotic Object on Healthy Older Adults' Feelings of ""Being-Seen""",Software Engineering,False
GPkit: A Human-Centered Approach to Convex Optimization in Engineering Design,Software Engineering,False
Designing Games for Healthy Sleep,Software Engineering,False
"Learning Through Exploration: How Children, Adults, and Older Adults Interact with a New Feature-Rich Application",Software Engineering,False
Taking Data Out of Context to Hyper-Personalize Ads: Crowdworkers' Privacy Perceptions and Decisions to Disclose Private Information,Software Engineering,False
What Are You Talking To?: Understanding Children's Perceptions of Conversational Agents,Software Engineering,False
Moving Toward an Ecologically Valid Data Collection Protocol for 2D Gestures In Video Games,Software Engineering,False
Toward Automated Feedback on Teacher Discourse to Enhance Teacher Learning,Software Engineering,False
Inducing and Mitigating Stereotype Threat Through Gendered Virtual Body-Swap Illusions,Software Engineering,False
Surfacing Visualization Mirages,Software Engineering,True
FoodFab: Creating Food Perception Illusions using Food 3D Printing,Software Engineering,False
Collaborative Writing Across Multiple Artifact Ecologies,Software Engineering,False
Enemy Within: Long-term Motivation Effects of Deep Player Behavior Models for Dynamic Difficulty Adjustment,Software Engineering,False
"Random, Messy, Funny, Raw: Finstas as Intimate Reconfigurations of Social Media",Software Engineering,True
Jubilee: An Extensible Machine for Multi-tool Fabrication,Software Engineering,False
Using Diaries to Probe the Illness Experiences of Adolescent Patients and Parental Caregivers,Software Engineering,False
Soundr: Head Position and Orientation Prediction Using a Microphone Array,Software Engineering,False
Crowdsourcing the Perception of Machine Teaching,Software Engineering,False
High Water Pants: Designing Embodied Environmental Speculation,Software Engineering,False
The Designer's Body as Resource in Design: Exploring Combinations of Point-of-view and Tense,Software Engineering,False
Molder: An Accessible Design Tool for Tactile Maps,Software Engineering,False
Approach Matters: Linking Practitioner Approaches to Technology Design for People with Dementia,Software Engineering,False
"Designing and Evaluating 'In the Same Boat', A Game of Embodied Synchronization for Enhancing Social Play",Software Engineering,False
Camera Adversaria,Software Engineering,False
How Well Do People Report Time Spent on Facebook?: An Evaluation of Established Survey Questions with Recommendations,Software Engineering,False
Augmenting Static Visualizations with PapARVis Designer,Software Engineering,False
Temporal Segmentation of Creative Live Streams,Software Engineering,False
Outline Pursuits: Gaze-assisted Selection of Occluded Objects in Virtual Reality,Software Engineering,False
"Engaging the Commons in Participatory Sensing: Practice, Problems, and Promise in the Context of Dockless Bikesharing",Software Engineering,False
Evaluating the End-User Experience of Private Browsing Mode,Software Engineering,False
PalmBoard: Leveraging Implicit Touch Pressure in Statistical Decoding for Indirect Text Entry,Software Engineering,False
Wrex: A Unified Programming-by-Example Interaction for Synthesizing Readable Code for Data Scientists,Software Engineering,True
Automatic Annotation Synchronizing with Textual Description for Visualization,Software Engineering,False
Assessing Severity of Pulmonary Obstruction from Respiration Phase-Based Wheeze-Sensing Using Mobile Sensors,Software Engineering,False
Co-Designing Checklists to Understand Organizational Challenges and Opportunities around Fairness in AI,Software Engineering,True
Recognizing Affiliation: Using Behavioural Traces to Predict the Quality of Social Interactions in Online Games,Software Engineering,False
Silva: Interactively Assessing Machine Learning Fairness Using Causality,Software Engineering,False
Transparency of CHI Research Artifacts: Results of a Self-Reported Survey,Software Engineering,True
Quantification of Users' Visual Attention During Everyday Mobile Device Interactions,Software Engineering,False
Investigating User Expectations on the Roles of Family-shared AI Speakers,Software Engineering,False
Tempura: Query Analysis with Structural Templates,Software Engineering,False
C-Space: An Interactive Prototyping Platform for Collaborative Spatial Design Exploration,Software Engineering,False
"Metaprobes, Metaphysical Workshops and Sketchy Philosophy",Software Engineering,False
How Visualizing Inferential Uncertainty Can Mislead Readers About Treatment Effects in Scientific Results,Software Engineering,True
Integrated Development Environment with Interactive Scatter Plot for Examining Statistical Modeling,Software Engineering,False
Many Faced Hate: A Cross Platform Study of Content Framing and Information Sharing by Online Hate Groups,Software Engineering,False
How Mandatory Second Factor Affects the Authentication User Experience,Software Engineering,False
