,Unnamed: 0,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active
10,10,Optimal Location Aided Routing with Directional Antennas in Mobile Ad Hoc Networks,"MANETs are infrastructure less networks consisting of mobile nodes which are self-configuring and self-organizing. However, they are subjected to various constraints like unreliability, limited resources, latency, etc. Henceforth, location aided routing protocols have emerged as a potential solution for routing in ad hoc networks. The major advantage of these routing protocols is that they perform route discovery in a small restricted region named as request zone. Thus it is evident that the shape and size of the request zone play a major role in enhancing the protocol’s performance. This paper focuses on obtaining optimal shape for request zone by varying node density. Comparison of different shapes of request zones in term of routing overhead, the end to end delay is made. Further, our simulation results show that directional antennas outperform Omni-directional antennas in reducing the interference, redundant packet collisions, etc.",60005630,"National Institute of Technology, Tiruchirappalli",Tiruchirappalli,India,"['1706', '1705', '1710']",17.5,-0.028463203463203465,0.42359307359307363,1
11,11,Application of Fog and Cloud Computing for Patient’s Data in the Internet of Things,"The last few years have brought a sudden boost in the Internet of Things (IoT). It is considered to be the next big thing in the evolution of the Internet and an integral part of the future Internet. IoT devices that have their own storage and processing capabilities can process and store data at their end. However, the devices which don’t have storage and processing resources, like sensors attached to the patient’s body, collect data from the physical environment and send to some sink for processing and storage. Such sensors generate a huge amount of data, so there is a need to process and store the data efficiently. However, the cloud computing which is used as a platform for IoT has an inherent problem of latency which can cause bad monitoring and patients which need an immediate treatment can be affected. This problem can be considered in every latency sensitive application which requires real-time monitoring and processing. To solve such problems, we need a new platform for IoT related data which offers the same services as a cloud but do not have problems like a cloud. This study proposes a new solution for IoT patient’s data which utilizes an intermediate layer, fog computing with cloud computing, and accelerates the awareness and response to events by removing a round trip delay to the cloud for analysis. It also offloads the gigabytes of network traffic from the core network to the local edge fog network. This work also proposes how energy efficient sensing will be done. Implementation based analysis is performed to demonstrate the performance of the proposed solution with existing solutions. Results show reduction of the delay and energy efficient sensing.",60089631,COMSATS University Islamabad,Islamabad,Pakistan,"['1706', '1705', '1710']",21.53846153846154,0.018636363636363642,0.3667640692640693,1
12,12,Review on IoT Based Case Study: Applications and Challenges,"Nowadays many researchers are contributing their research in the field of Internet on Things (IoT), since it is important and attractive technology. IoT means communication between Human to Device or Device to Device, anywhere in real time. This communication takes place with the help of different smart sensors which are connected via internet. In the IoT infrastructure different devices can sense, analyse, transmit and store all the data on cloud. For short distance communication medium can be RFID, ZigBee, Bluetooth or Wi-Fi. Similarly, for long distance communication GSM, 3G and LTE nothing but 4G can be used. In this paper we review on current state of research on IoT, a concept of few IoT applications, challenges and future scope of IoT in detail by surveying the literature.",60031730,Gulbarga University,Gulbarga,India,"['1706', '1705', '1710']",18.142857142857142,0.13316326530612246,0.46198979591836736,1
13,13,Performance Evaluation of Symmetric Block Cipher RC6 with ECB and CBC Operation Modes,"In today’s scene, many applications which are needed to transfer bulk of information among the users in secure manner. The best path to secure information is Cryptography. In cryptography, symmetric block ciphers are one of the most important fundamental methods to transfer bulk of data at high speed. RC6 cipher is used to transfer only 128-bits. To transfer more than 128 bits, utilize the mode of operations like Electronic Codebook Mode (ECB mode) and Cipher Block Chaining Mode (CBC mode). In this research paper, symmetric block cipher RC6 is performed along with two mode of operations: ECB mode and CBC mode.",121815422,Jodhpur Institute of Engineering and Technology,Jodhpur,India,"['1706', '1705', '1710']",16.833333333333336,0.4288888888888889,0.6155555555555555,1
14,14,A Threshold-Based Adaptive Method for Message Suppression Controller in Vehicular DTNs,"Vehicular Delay/Disruption/Disconnection Tolerant Networking (Vehicular DTN) has the potential to alternative communication method for disaster situation like large delay situations. In our previous work, we have evaluated the performance of our proposed Message Suppression Controller (MSC) for inter-vehicle communications. In this paper, we propose a threshold-based adaptive method for MSC in Vehicular DTNs. The simulations are conducted in urban environment based on Scenargie network simulator considering IEEE 802.11p. From the simulation results, we observe that our proposed method decreases the replicated bundle messages even if the network condition is sparse or dense.",60009108,Fukuoka Institute of Technology,Fukuoka,Japan,"['1706', '1705', '1710']",18.4,0.011904761904761904,0.39880952380952384,1
15,15,Design of 14-Bit SAR ADC with Improved Linearity and Signal Dependent Charge Re-Cycling,This paper presents two digital-to-analog (DAC) switching schemes aiming at reducing the non-linearity and a signal dependent charge re-cycling scheme aiming at saving the energy consumption for a 14-bit successive approximation register (SAR) analog-to-digital converter (ADC). The proposed method can improve integral non-linearity (INL) from 0.19 to 0.34 LSB value and differential non-linearity (DNL) value from 0.01 to 0.25 LSB. Furthermore the signal dependent charge re-cycling scheme includes a modified capacitive-DAC (CDAC) which retain MSB voltage of previous sample and utilize it throughout the successive conversions. This avoids the MSB capacitors from random switching and minimizes energy consumed in SAR logic and comparator circuit.,60110391,Sree Chitra Thirunal College of Engineering,Thiruvananthapuram,India,"['1706', '1705', '1710']",26.0,-0.3333333333333333,0.3333333333333333,1
16,16,2 Wavelength V2X Cognitive Wireless Communication System,"Intelligent transport systems (ITS) realize safety driving, it require reliable wireless communication in order to exchange various types of data or information. Modern implementations considered to analyze a large amount of data for estimation of road traffic condition with machine learning, these implementations depends on public wireless communication. It could bring large latency due to machine learning engine on remote locations cloud computing platform. This paper proposes a concept of vehicle-to-road or vehicle-to-vehicle communication system consists multiple wavelength wireless communication devices. The system switches two of different wave length wireless link according to wireless network status. We consider this system mainly deals road condition which is decided on edge computing device. We measured network performance which is used in our system design in the field.",60011157,Iwate Prefectural University,Iwate District,Japan,"['1706', '1705', '1710']",17.857142857142858,0.12456709956709955,0.3756493506493506,1
17,17,Automated risk analysis for IOT systems,"Designing and assessing the security of IoT systems is very challenging, mainly due to the fact that new threats and vulnerabilities affecting IoT devices are continually discovered and published. Moreover, new (typically low-cost) devices are continuously plugged-in into IoT systems, thus introducing unpredictable security issues. This paper proposes a methodology aimed at automating the threat modeling and risk analysis processes for an IoT system. Such methodology enables to identify existing threats and related countermeasures and relies upon an open catalogue, built in the context of EU projects, for gathering information about threats and vulnerabilities of the IoT system under analysis. In order to validate the proposed methodology, we applied it to a real case study, based on a commercial smart home application.",60026777,Università degli Studi della Campania Luigi Vanvitelli,Naples,Italy,"['1706', '1705', '1710']",24.4,0.07322330447330448,0.5105790043290044,1
18,18,Big Data Migration and Sentiment Analysis of Real Time Events Using Hadoop Ecosystem,"Big Data is one of the most trending topics in computer science. We all know that digital data is in unstructured format. The main purpose is to derive real-time data possessed to by different fields. Organization needs a systematic base to manage information and execute most important applications. Currently, opinions and polls that are available are the most vital part in deciding our views which in turn depicts the rate of success or impact of a product. With the stupendous widening of social media, collaborators many a times take to convey their judgement on favoured social media like twitter. Twitter data is exceptionally illuminating, it handovers a challenge for inspection because of its formidable and unorganized type. This work is a rigorous effort to plunge into the hardback domain of executing analysis of people’s sentiment [1] concerning political parties in India and also gets hold of extra pre-processing computations like deletion of repeating tweets. A method is devised wherein the tweets are categorised as positive, neutral and negative tweets [2] which is then represented through a graph which helps in depicting the chances of winning concerning a particular political party.",60114322,Nitte Meenakshi Institute of Technology,Bengaluru,India,"['1706', '1705', '1710']",21.11111111111111,0.16224747474747472,0.40397727272727274,1
19,19,An Efficient Feature Selection Method Using Hybrid Particle Swarm Optimization with Genetic Algorithm,"The data mining applications over big data is a challenging task. The main issues of the big data are velocity problem, variety problem and the volume problem. We want to handle large amount of data in the case of big data such as medical data, sensor data, telephonic record data etc. In some cases, the classifier is not good enough and do not work well for data which have many features. Too many features are affects the effectiveness of classifier, some features may be redundant. Too many features goes through the classifier, which will cause increasing the workload of the classifier. In order to solve this problem, we need some optimized feature selection method. In this work proposed an algorithm called Hybrid Particle Swarm Optimization with Genetic Algorithm (HPSOGA). This is a very good feature selection method to find the optimal features for the classification to overcome the draw backs of the classification model. The efficiency of the classification model can be done using this feature selection algorithm through selecting the relevant and the significant features. So it help to obtain improved accuracy within the reasonable processing time of the classifier.",112991631,Government Engineering College Idukki,Idukki,India,"['1706', '1705', '1710']",17.363636363636363,0.20644179894179893,0.4731613756613757,1
20,20,An integration of tam with usage barriers and ability to understand consumers intention to use ssts," All rights reserved.This study examined the factors that influence consumers acceptance and use of self-service technology by integrating a ground theory model such as the technology acceptance model and the theory of innovation adoption. The variables that affect consumers attitudes and intentions were investigated. This included perceived usefulness, perceived ease of use, relative advantage, complexity, and knowledge. Further, the variables from the resistance theory, which consist of usage barriers and ability, were investigated. Interviews and surveys were conducted with two business operators that provide TVM services. Eight hundred online and offline consumers who experienced the TVMs were selected as a sample. The research model of this study was developed, and the correlations between the variables analyzed, using structural equation modeling. Our results confirm that the factors such as relative advantage, knowledge, perceived usefulness and perceived ease of use positively affected the attitude and intention toward using the TVM. Factors such as usage barriers and complexity negatively impacted the intention to use the top-up machine. These results can be used as baseline data for developing or designing self-service technology. Entrepreneurs should consider these factors to make technology continue to be recognized and encourage in the use of self-service technology.",60012718,Mahidol University,Nakhon Pathom,Thailand,"['1710', '1705']",18.09090909090909,0.08272727272727272,0.41454545454545455,0
21,21,Authentication Protocols Using Multi-level Cognitive CAPTCHA,"This paper will present new approaches for creation of authentication protocols, which use multi-level CAPTCHA codes. Proposed codes will create a new class of cognitive CAPTCHA, which require special skills for fast and secure personal authentication, which can be performed is several stages. Authentication protocols can be oriented to allow access for trusted group of persons, based of theirs perception abilities and cognitive skills. For new authentication protocols some possible examples of applications will be also presented.",60017351,AGH University of Science and Technology,Krakow MP,Poland,"['1706', '1705', '1710']",19.25,0.1366233766233766,0.44350649350649346,1
22,22,Enhanced Algorithm for Load Rebalancing in Cloud Computing Environment,"Emergence of cloud computing has facilitated the provisioning of computing resources in an on-demand basis that can be swiftly allocated, released and reallocated with minimum management effort and cost. One important element of cloud is the virtual machine which encapsulates business services and acts as a resource carrier. An important task of cloud computing is to find an optimal placement scheme that can map the virtual machines to physical machines. With the increasing prevalence of large scale cloud computing environments and ever changing workloads of virtual machines, the best VM placement also needs to be re mapped for providing better utilization of resources and maintaining the performance of the cloud system. Hence this research work presents a Load Rebalancing Algorithm that can be used after the VM placement in Cloud Computing Systems to improve the efficiency of VMs running in the cloud system.",60109448,Adigrat University,Adigrat,Ethiopia,"['1706', '1705', '1710']",28.6,0.41904761904761906,0.5619047619047618,1
23,23,Object-Based Selective Delivery of Event Messages in Topic-Based Publish/Subscribe Systems,"A peer-to-peer (P2P) model of a topic-based publish/subscribe system is composed of peer processes (peers) with no centralized coordinator. Each peer publishes a message with publication topics while receiving messages whose publications include subscription topics. Each peer has to causally deliver every pair of messages related in terms of topics. Based on objects carried by messages, we define on object-based-causally (OBC) and topic-based-causally (TBC) precedent relations among the messages. We newly propose a protocol to TBC-deliver messages to peers. If a message OBC-precedes a messageTBC-precedes. On the other hand, even if TBC-precedes may not OBC-precede m:{2}.",60030526,Hosei University,Tokyo,Japan,"['1706', '1705', '1710']",13.714285714285714,0.0037878787878787845,0.40984848484848485,1
24,24,Predicting Cancer Survivability: A Comparative Study,"The prediction of cancer survivability in patients remains a challenging task due to its complexity and heterogeneity. Nevertheless, studying cancer survivability has been receiving an increasing attention essentially because of the positive impact it has on patients and physicians. It helps physicians determine the suitable treatment options, gives hope to patients, and improves their psychological state. This paper aims to predict the survival period a patient can live after being diagnosed with cancer disease by surveying the performance of three different regression algorithms. The three regression algorithms used are Decision Tree Regression, Multilayer Perceptron Regression, and Support Vector Regression. The algorithms are trained and tested on nine cancer types selected from the SEER dataset. The prediction models of each regression algorithm are built using cross validation evaluation method and ensemble method. Our experimental results show that Decision Tree Regression outperforms the others in predicting the survival period in all the nine cancer types.",60074310,Higher Colleges of Technology,Abu Dhabi,United Arab Emirates,"['1706', '1705', '1710']",19.125,0.13886363636363636,0.45704545454545464,1
25,25,Proposal of Disaster Mitigation Method Using Multiple Robots,"Earthquake disasters have several phases that must be addressed: prevention, correspondence, restoration, and reconstruction. Research and development of active robots and their operation systems are being conducted for those respective phases. This study specifically examines disaster mitigation correspondence in the early stage of the correspondence phase. After destruction has occurred, disaster mitigation correspondence such as support for confirming safety, evacuation guidance, and rescue should be undertaken promptly and safely. However, disaster-mitigation-dedicated robots have not been introduced to general facilities. Probably, rapid correspondence is difficult. Therefore, in this study, we propose a disaster mitigation system that operates immediately after a disaster using stationary robots. This system has three functions to support rescue activities. This study specifically examines the design of information collection functions.",60024751,Nagoya Institute of Technology,Nagoya,Japan,"['1706', '1705', '1710']",13.555555555555555,0.00208333333333334,0.4375,1
26,26,An Efficient Human Disease Detection Using Data Mining Techniques,"The modern life styles leads to many health problems. In traditional health care systems, different doctors analyzing the same set of symptoms of a patient may diagnose it to different diseases. It leads to incorrect disease detection. Here we propose an automated system of an efficient human disease detection using data mining techniques and suitable truth discovery mechanism. The proposed architecture is an efficient system for human disease detection that implements clustering mechanism for categorizing similar symptoms and truth discovery mechanism to resolve the conflict of incorrect disease detection. The performance analysis show that the system achieves 85% of accuracy.",114945155,Government Engineering College,Idukki,India,"['1706', '1705', '1710']",16.666666666666664,0.125,0.42250000000000004,1
27,27,An Enhanced Knowledge Integration of Association Rules in the Privacy Preserved Distributed Environment to Identify the Exact Interesting Pattern,"Numerous research works are carried out in the field of data mining, especially in the areas of association rule mining, knowledge integration in the distributed data mining and privacy intense data mining. In the distributed data mining environment, the local data mining systems distributed across the environment. The way these local mining systems distributed in the environment, plays a major role in the process of knowledge integration. If all the local data mining systems are deployed in an organization, there will not be any impact. If the local data mining systems distributed across multiple organizations, that would cause a major impact in the process of knowledge integration. The problems are caused due to the privacy related issues and the agreement between those organizations. Though there are existing generic approaches to integrate the knowledge in the distributed mining, focus of this paper is to propose an enhanced algorithm specific to integration of association rules in the privacy protected distributed data mining environment and to find the interesting rules which are sub sets of an actual rule.",60074310,Higher Colleges of Technology,Abu Dhabi,United Arab Emirates,"['1706', '1705', '1710']",25.0,0.04375,0.3125,1
28,28,A Synchronization Protocol to Prevent Illegal Information Flow Based on Maximal Roles in the Role-Based Access Control Model,"In access control models, a transaction is allowed to read and write an object only if access rights to read and write the object are granted, respectively. Suppose a transaction reads data d from a file object and then writes the data d to another file object. Here, another transaction can get the data d by reading the file object even if is not granted a read right on the file object. Here, information in the file object flows to the transaction via the file object. We have to prevent illegal information flow to occur by transactions manipulating objects. The role-based access control (RBAC) model is widely used in various applications like database systems. In our previous studies, the legally precedent relation from a role to a role is defined. However, even if the legal condition is satisfied, there is case illegal information flow occurs. In this paper, we redefine legal and illegal precedent relations among roles. In order to check if a collection A of roles illegally precedes a collection B of roles, we introduce a new condition which uses maximal roles of A and B.",60030526,Hosei University,Tokyo,Japan,"['1706', '1705', '1710']",18.7,-0.049639249639249636,0.4504617604617605,1
29,29,A New Contents Migration Method for Reducing Network Traffic and Improving Cache Hit Rate on NDN,"Recently, a large amount of network traffic induced by content deliveries are dominant on the broad band network, such as the Internet. Hence, the NDN technology realizing content centric forwarding instead of location centric forwarding among end-to-end nodes, attracts much attentions by network operators. The key technology of the NDN is to utilize the in-network caches of past forwarded contents. The size of the cache buffer is however, limited by the hardware constraint. So, cached contents are frequently dequeued on content routers belonging to the paths where large number of contents passing over. This dequeue deteriorates cache hit rate and performance of NDN, also. Therefore, in this paper, we propose new contents migration method for reducing network traffic and improving cache hit rate by migrating popular contents to content router close to the content requesters. By the computer simulations, we clarify that our proposed method improves NDN performance.",60032427,Hiroshima Prefectural University,Shobara,Japan,"['1706', '1705', '1710']",18.5,0.09276973026973026,0.3936188811188811,1
30,30,Decision Making Analysis in Corporate Sectors Using the Concept of Big Data Analytics,"Big data Analytics is one of the most common technology used by all kind of Organisations Worldwide. It has become a huge problem for all the organisations to store and process the massive data gathered. The main function of big data analytics is to collect, store, examine large amount of data to find the unseen patterns and unknown interrelationships according to the organisations requirement. In this internet era, the data is collected continuously and densely from multiple resources in every department of the organisations. The decision makers requires new methods and techniques to understand and analyse the massive data adequately before taking agile decisions. The achievement of the top management in taking strategic decisions depends on the characteristics of the information used. In this paper the role of big data analytics in decision making, theoretical framework of big data analytics, applications of big data analytics and decisions to data quadrants are discussed.",60114127,Quaid-E-Millath Government College for Women,Chennai,India,"['1706', '1705', '1710']",21.714285714285715,0.14753246753246754,0.43998917748917743,1
31,31,An Android-Based Solution for Solar Power Harvesting and Irrigation Using IoT,"Among various alternative sources of energy solar power stands out as most important renewable source for our energy requirements. Its availability in abundance and negligible environmental impact makes it ideal to incorporate into the energy grid and curb pollutants from the depleting fossil fuels. Internet of Things reimagines the concept of networks, introducing a new construct of interconnected physical devices, vehicles, and appliances. This paper illustrates the implementation of an IOT-based solution for solar power harvesting and exemplary utilization of harvested power.",60099671,Vishwakarma Institute of Technology,Pune,India,"['1706', '1705', '1710']",20.5,0.32272727272727275,0.5995670995670995,1
32,32,A real-time fog computing approach for healthcare environment,"The increased use of IoT has contributed to the popularization of environments that monitor the daily activities and health of the elderly, children or people with disabilities. The requirements of these environments, such as low latency and rapid response, corroborate the usefulness of associating fog computing with healthcare environment since one of the advantages of fog is to provide low latency. Because of this, we propose a hardware and software infrastructure capable of storing, processing and presenting monitoring data in real-time, based on fog computing paradigm. The main objective of our proposal is that the data be manipulated and processed respecting a hard time constraint.",60017609,Universidade Federal de Santa Catarina,Florianopolis,Brazil,"['1706', '1705', '1710']",26.25,0.009375000000000001,0.309375,1
33,33,Clustering in Mobile Adhoc Network: WCA Algorithm,"Mobile ad hoc networks consist the nodes which all are under energy constrained. Here, to reduce the consumption in energy is important. In this paper, the main concentration is on the energy efficient communication in MANETs. A new strategy is being proposed for improving WCA and clustering the wireless ad hoc networks. It has been shown that NQWCA algorithm exceeds WCA (Weighted Clustering Algorithm). It outperforms in terms of stability and cluster formation.",109724328,Jagannath University,Jhajjar,India,"['1706', '1705', '1710']",12.166666666666666,0.23434343434343433,0.5959595959595959,1
34,34,A Smart Tyre Pressure Monitoring Using Android Phones,"Improper tyre pressure is a safety issue that is usually not taken seriously. In addition to causing accidents, under-inflated tyres can cause a reduction in mileage, tyre life, and performance. Over-inflated tyres also have a negative impact on the safety of the vehicle. In this paper, we are presenting the idea of using a Tyre Pressure Monitoring System in combination with an Android phone. Notifications and indications in the form of color changes are implemented to communicate proper warnings about under or over inflation of the tyres via Serial Port Bluetooth Profile (SPP).",60079728,"SSN College of Engineering, Kalavakkam",Kanchipuram,India,"['1706', '1705', '1710']",18.6,-0.12708333333333333,0.3541666666666667,1
35,35,Outsourcing online/offline proxy re-encryption for mobile cloud storage sharing,"Outsourcing heavy storage and computation to the cloud servers now becomes more and more popular. How to secure share the cloud storage is an important problem for many mobile users. Proxy re-encryption is such a cryptographic primitive which can be used to secure share cloud data. Until now there are many kinds of proxy re-encryption schemes with various properties, such as conditional proxy re-encryption, proxy re-encryption with keyword search etc. However until now there exists no work focus on proxy re-encryption for mobile cloud storage sharing. In mobile cloud storage, almost all the users are mobile ones, they only have resource-restricted equipments. In this paper we try to initialize this research, we give a very basic outsourced online/offline proxy re-encryption scheme for mobile cloud storage sharing and leave many interesting open problems as the future work.",60112572,Xijing University,Xi'an,China,"['1706', '1705', '1710']",19.428571428571427,0.25555555555555554,0.5493055555555555,1
36,36,Voice Based Navigation System for Visually Impaired People Using RFID Tag,"Designing an navigation system for visually impaired and blind people is one of the technical challenges for the modern society with increased reliability and service motto. This paper provides a voice based navigation system for visually impaired people in hospital environment. The ultrasonic sensor detect the obstacles around the visually impaired person in the range of 2 cm to 500 cm in front, left and right direction. Also this navigation assistant system minimizes the dependency of others to locate the exact place in the hospital. This project utilizes a RFID reader and ultrasonic sensor which are interfaced with Raspberry Pi3. RFID tags will be placed in different locations of the hospital. The location of the hospital will be stored in RFID tag using its unique identification number. The text is converted into audio signal and heared with headphone. The whole system with the sensors facilitates an obstacle avoidance system and the location identification in a hospital for visually impaired persons. A hardware setup is developed to demonstrate the working.",60097293,Sri Ramakrishna Engineering College,Coimbatore,India,"['1706', '1705', '1710']",16.9,0.05738095238095238,0.27682539682539686,1
