,Unnamed: 0,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active
11,11,Escaping plato's cave: 3D shape from adversarial rendering,"We introduce PlatonicGAN to discover the 3D structure of an object class from an unstructured collection of 2D images, i.e., where no relation between photos is known, except that they are showing instances of the same category. The key idea is to train a deep neural network to generate 3D shapes which, when rendered to images, are indistinguishable from ground truth images (for a discriminator) under various camera poses. Discriminating 2D images instead of 3D shapes allows tapping into unstructured 2D photo collections instead of relying on curated (e.g., aligned, annotated, etc.) 3D data sets. To establish constraints between 2D image observation and their 3D interpretation, we suggest a family of rendering layers that are effectively differentiable. This family includes visual hull, absorption-only (akin to x-ray), and emission-absorption. We can successfully reconstruct 3D shapes from unstructured 2D images and extensively evaluate PlatonicGAN on a range of synthetic and real data sets achieving consistent improvements over baseline methods. We further show that PlatonicGAN can be combined with 3D supervision to improve on and in some cases even surpass the quality of 3D-supervised methods.",60022148,UCL,London,United Kingdom,"['1712', '1707']",26.0,0.16363636363636364,0.46893939393939393,1
12,12,AVT: Unsupervised learning of transformation equivariant representations by autoencoding variational transformations,"The learning of Transformation-Equivariant Representations (TERs), which is introduced by Hinton et al. cite{hinton2011transforming}, has been considered as a principle to reveal visual structures under various transformations. It contains the celebrated Convolutional Neural Networks (CNNs) as a special case that only equivary to the translations. In contrast, we seek to train TERs for a generic class of transformations and train them in an {em unsupervised} fashion. To this end, we present a novel principled method by Autoencoding Variational Transformations (AVT), compared with the conventional approach to autoencoding data. Formally, given transformed images, the AVT seeks to train the networks by maximizing the mutual information between the transformations and representations. This ensures the resultant TERs of individual images contain the {em intrinsic} information about their visual structures that would equivary {em extricably} under various transformations in a generalized {em nonlinear} case. Technically, we show that the resultant optimization problem can be efficiently solved by maximizing a variational lower-bound of the mutual information. This variational approach introduces a transformation decoder to approximate the intractable posterior of transformations, resulting in an autoencoding architecture with a pair of the representation encoder and the transformation decoder. Experiments demonstrate the proposed AVT model sets a new record for the performances on unsupervised tasks, greatly closing the performance gap to the supervised models.",60002798,Chinese University of Hong Kong,Shatin,Hong Kong,"['1712', '1707']",21.6,0.07337662337662337,0.39887445887445877,1
13,13,The impact of demography on psychological capital: An empirical study in the retail sector," Psychological capital is a central concept of positive psychology consisting of psychological resources of Self-Efficacy, Hope, Optimism and Resilience. Psychological capital leads to developing the positive behavior and attitude of an individual in the organization. The main objective of the study was to examine which factor of psychological capital influences employees in the retail sector and, secondly, study the correlation between the demographic profile of the respondents and the psychological capital. Around 100 employees were selected in the retail sector and a random sample was used to select the sample size of the population. SPSS 23.00 was used to analyze the data. The result of the study reveals that there is positive significant relationships between work experience, age group, education on psychological capital and designation have no significant relationship with psychological capital.",60026146,"Gandhi Institute of Technology and Management, Visakhapatnam",Visakhapatnam,India,['1706'],22.166666666666668,0.029776936026936027,0.314983164983165,0
14,14,Learning implicit generative models by matching perceptual features,"Perceptual features (PFs) have been used with great success in tasks such as transfer learning, style transfer, and super-resolution. However, the efficacy of PFs as key source of information for learning generative models is not well studied. We investigate here the use of PFs in the context of learning implicit generative models through moment matching (MM). More specifically, we propose a new effective MM approach that learns implicit generative models by performing mean and covariance matching of features extracted from pretrained ConvNets. Our proposed approach improves upon existing MM methods by: (1) breaking away from the problematic min/max game of adversarial learning; (2) avoiding online learning of kernel functions; and (3) being efficient with respect to both number of used moments and required minibatch size. Our experimental results demonstrate that, due to the expressiveness of PFs from pretrained deep ConvNets, our method achieves state-of-the-art results for challenging benchmarks.",60017366,IBM Thomas J. Watson Research Center,Yorktown Heights,United States,"['1712', '1707']",24.666666666666668,0.0963474025974026,0.590503246753247,1
15,15,Improving classification performance of neuro-fuzzy classifier by imputing missing data,"In medical data classification, if the size of data sets is small and if it contains multiple missing attribute values, in such cases improving classification performance is an important issue. The foremost objective of machine learning research is to improve the classification performance of the classifiers. The number of training instances provided for training must be sufficient in size. In the proposed algorithm, we substitute missing attribute values with attribute available domain values and generate additional training tuples that are in addition to original training tuples. These additional, plus original training samples provide sufficient data samples for learning. The neuro-fuzzy classifier trained on this dataset. The classification performance on test data for the neurofuzzy classifier is obtained using the k-fold cross-validation method. The proposed method attains around 2.8% and 3.61% improvement in classification accuracy for this classifier.",60026146,"Gandhi Institute of Technology and Management, Visakhapatnam",Visakhapatnam,India,"['1701', '1712', '1710', '1708', '1705']",17.125,0.08181818181818182,0.3636363636363636,1
16,16,Adversarial defense via learning to generate diverse attacks,"With the remarkable success of deep learning, Deep Neural Networks (DNNs) have been applied as dominant tools to various machine learning domains. Despite this success, however, it has been found that DNNs are surprisingly vulnerable to malicious attacks; adding a small, perceptually indistinguishable perturbations to the data can easily degrade classification performance. Adversarial training is an effective defense strategy to train a robust classifier. In this work, we propose to utilize the generator to learn how to create adversarial examples. Unlike the existing approaches that create a one-shot perturbation by a deterministic generator, we propose a recursive and stochastic generator that produces much stronger and diverse perturbations that comprehensively reveal the vulnerability of the target classifier. Our experiment results on MNIST and CIFAR-10 datasets show that the classifier adversarially trained with our method yields more robust performance over various white-box and black-box attacks.",60032144,Korea Advanced Institute of Science &amp; Technology,Yusong,South Korea,"['1712', '1707']",23.833333333333332,0.17948717948717946,0.44487179487179485,1
17,17,S2GAN: Share aging factors across ages and share aging trends among individuals,"Generally, we human follow the roughly common aging trends, e.g., the wrinkles only tend to be more, longer or deeper. However, the aging process of each individual is more dominated by his/her personalized factors, including the invariant factors such as identity and mole, as well as the personalized aging patterns, e.g., one may age by graying hair while another may age by receding hairline. Following this biological principle, in this work, we propose an effective and efficient method to simulate natural aging. Specifically, a personalized aging basis is established for each individual to depict his/her own aging factors. Then different ages share this basis, being derived through age-specific transforms. The age-specific transforms represent the aging trends which are shared among all individuals. The proposed method can achieve continuous face aging with favorable aging accuracy, identity preservation, and fidelity. Furthermore, befitted from the effective design, a unique model is capable of all ages and the prediction time is significantly saved.",60030904,Institute of Computing Technology Chinese Academy of Sciences,Beijing,China,"['1712', '1707']",19.875,0.2088235294117647,0.5808823529411766,1
18,18,Reinforcement learning based signal quality aware handover scheme for LEO satellite communication networks,"With the increasing of Low Earth Orbit (LEO) satellites emission, utilizing existing LEO satellite network systems have lower CAPEX/OPEX than deploying fixed terrestrial network systems in the remote area. Due to the high mobility of LEO satellites, mobility management mechanisms such as handover schemes are the key issue should be settled on leveraging the merits of LEO satellites telecommunications (e.g. lower propagation delay than GEO satellites). In traditional handover schemes, choosing which one is the next-hop satellite for one user is only determined by evaluating some specific criteria in the current state, not guaranteeing long-term and global optimization. To solve this problem, we use the cumulative signal quality that involves the remaining service time and signal quality and propose a Q-Learning based handover scheme. The simulation results show that the proposed scheme improves the overall signal quality and reduce the average handover number of users compared with other handover schemes.",60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1700'],25.0,-0.015,0.39156250000000004,1
19,19,Discriminatively learned convex models for set based face recognition,"Majority of the image set based face recognition methods use a generatively learned model for each person that is learned independently by ignoring the other persons in the gallery set. In contrast to these methods, this paper introduces a novel method that searches for discriminative convex models that best fit to an individual's face images but at the same time are as far as possible from the images of other persons in the gallery. We learn discriminative convex models for both affine and convex hulls of image sets. During testing, distances from the query set images to these models are computed efficiently by using simple matrix multiplications, and the query set is assigned to the person in the gallery whose image set is closest to the query images. The proposed method significantly outperforms other methods using generative convex models in terms of both accuracy and testing time, and achieves the state-of-the-art results on four of the five tested datasets. Especially, the accuracy improvement is significant on the challenging PaSC, COX and ESOGU video datasets.",60029016,Eskişehir Osmangazi Üniversitesi,Eskisehir,Turkey,"['1712', '1707']",29.0,0.16710526315789476,0.5780075187969924,1
20,20,Machine learning in short video APP user activity prediction,"In order to improve the accuracy and reduce the cost of forecasting, this paper uses machine learning related technology to solve this problem in the user activity prediction model of short video industry. Continuous use of short video APP by active users is a sufficient and necessary condition for its success. The prediction of user activity has a direct guiding effect on the subsequent user loss warning. Based on the analysis of the impact on user activity, this paper extracts the characteristics according to registration log, startup log, shooting log and behavior log, and proposes a prediction algorithm based on model fusion for user activity. Based on the experimental data, the results show that the predicted AUC value reached 0.9514.",60007711,Jilin University,Changchun,China,['1700'],24.0,0.040740740740740744,0.3833333333333333,1
21,21,Face video deblurring using 3D facial priors,"Existing face deblurring methods only consider single frames and do not account for facial structure and identity information. These methods struggle to deblur face videos that exhibit significant pose variations and misalignment. In this paper we propose a novel face video deblurring network capitalizing on 3D facial priors. The model consists of two main branches: I) a face video deblurring sub-network based on an encoder-decoder architecture, and ii) a 3D face reconstruction and rendering branch for predicting 3D priors of salient facial structures and identity knowledge. These structures encourage the deblurring branch to generate sharp faces with detailed structures. Our method not only uses low-level information (i.e., image intensity), but also middle-level information (i.e., 3D facial structure) and high-level knowledge (i.e., identity content) to further explore spatial constraints of facial components from blurry face frames. Extensive experimental results demonstrate that the proposed algorithm performs favorably against the state-of-the-art methods.",60098464,Microsoft Research Asia,Beijing,China,"['1712', '1707']",21.285714285714285,0.05634920634920635,0.41039682539682537,1
22,22,A study on the awareness level among consumers towards environment friendly cars with reference to Indore, Green automobiles are those that are having a more environment friendly manifestation. Indian automobile industry in the current scenario is engaged in the process of providing the type of vehicles that are having the green concept promoting technology. This paper is an empirical study of the awareness level among the consumers towards the green automobiles. This paper would help proclaim a picture of the present mental setup of the masses which would help the automobile industry visualize the acceptability of the green automobiles. This paper would also help how far the different technology is preferred among the consumers.,60115094,"Prestige Institute of Management And Research, Indore",Indore,India,['1706'],19.8,0.014583333333333335,0.375,0
23,23,Shape reconstruction using differentiable projections and deep priors,"We investigate the problem of reconstructing shapes from noisy and incomplete projections in the presence of viewpoint uncertainities. The problem is cast as an optimization over the shape given measurements obtained by a projection operator and a prior. We present differentiable projection operators for a number of reconstruction problems which when combined with the deep image prior or shape prior allows efficient inference through gradient descent. We apply our method on a variety of reconstruction problems, such as tomographic reconstruction from a few samples, visual hull reconstruction incorporating view uncertainties, and 3D shape reconstruction from noisy depth maps. Experimental results show that our approach is effective for such shape reconstruction problems, without requiring any task-specific training.",60014313,University of Massachusetts Amherst,Amherst MA,United States,"['1712', '1707']",23.2,0.045454545454545456,0.24545454545454548,1
24,24,Retail investors awareness towards equity investment - With reference to Bhopal city," This is done with the help of mutual fund investors or through the retail investors. The retail Investors in India are very few as compared to the other investors who are investing through other financial services. This paper works on the behavior pattern of the retail investors with special reference to Bhopal. The investment by these investors at time is overshadowed by the level of understanding they have about financial securities and their experiences with the stock market. The retail investors have some apprehensions regarding the working of stock market and the feeling lurks in their mind, that whatever theory says, the stock market may not work as per the fundamental analysis or even on the basis of technical analysis, which though is very explicit, yet may not reflect the true picture. The general perception by the retail investors is the market works on random events or there are certain stock giants who make the market. Keeping this in mind the research is conducted by taking into consideration five factors, which include retail investors’ predictive skills, purchase price of the stock as a reference point for trading, experiences with National Stock Exchange, preference of short term investment and sticking on to looser stock and selling the winners. The study supports the given factors which reflect the behavior of these investors.",105949077,SIRT,Bhopal,India,['1706'],27.625,0.01241758241758242,0.3363736263736264,0
25,25,Analysis of influencing factors of PV based ensemble modeling for PV power and application in prediction,"According to the volatility and intermittent characteristics of photovoltaic power generation. Integrating PV power to the grid have an impact on the stability and safety. To address this challenge, the work learns the effect of support vector machine (SVM) and several algorithms on forecast. An algorithm model for improving the prediction accuracy of training data for multiple groups of factors has been proposed. The model consists of gradient boosting decision tree (GBDT), Particle Swarm Optimization (PSO) and SVM. Finally, according to the integrated algorithm, assigning weak learners’ weights and integrating become strong learners. The GBDT algorithm is able to find the factors with high correlation coefficient in the data to establish the model, avoiding of using the empirical method to select the factors. The PSO algorithm finds the optimal parameters of the SVM algorithm and the optimal weight of the weak learner. Compared with BP and traditional SVM, the model established by the data without determining the weather type can obtain better prediction accuracy.",60017080,China Jiliang University,Hangzhou,China,['1700'],18.22222222222222,0.08575757575757575,0.4998484848484848,1
26,26,POD: Practical object detection with scale-sensitive network,"Scale-sensitive object detection remains a challenging task, where most of the existing methods not learn it explicitly and not robust to scale variance. In addition, the most existing methods are less efficient during training or slow during inference, which are not friendly to real-time application. In this paper, we propose a practical object detection with scale-sensitive network.Our method first predicts a global continuous scale ,which shared by all position, for each convolution filter of each network stage. To effectively learn the scale, we average the spatial features and distill the scale from channels. For fast-deployment, we propose a scale decomposition method that transfers the robust fractional scale into combinations of fixed integral scales for each convolution filter, which exploit the dilated convolution. We demonstrate it on one-stage and two-stage algorithm under almost different configure. For practical application, training of our method is of efficiency and simplicity which gets rid of complex data sampling or optimize strategy. During testing, the proposed method requires no extra operation and is very friendly to hardware acceleration like TensorRT and TVM.On the COCO test-dev, our model could achieve a 41.5mAP on one-stage detector and 42.1 mAP on two-stage detectors based on ResNet-101, outperforming baselines by 2.4 and 2.1 respectively without extra FLOPS.",60120944,SenseTime Group Limited,Hong Kong,Hong Kong,"['1712', '1707']",25.875,0.10784313725490197,0.3911764705882353,1
27,27,Explaining the ambiguity of object detection and 6D pose from visual data,"3D object detection and pose estimation from a single image are two inherently ambiguous problems. Oftentimes, objects appear similar from different viewpoints due to shape symmetries, occlusion and repetitive textures. This ambiguity in both detection and pose estimation means that an object instance can be perfectly described by several different poses and even classes. In this work we propose to explicitly deal with these ambiguities. For each object instance we predict multiple 6D pose outcomes to estimate the specific pose distribution generated by symmetries and repetitive textures. The distribution collapses to a single outcome when the visual appearance uniquely identifies just one valid pose. We show the benefits of our approach which provides not only a better explanation for pose ambiguity, but also a higher accuracy in terms of pose estimation.",60092530,"Huawei Technologies Co., Ltd.",Shenzhen,China,"['1712', '1707']",18.714285714285715,0.07983193277310925,0.4134453781512605,1
28,28,USIP: Unsupervised stable interest point detection from 3D point clouds,"In this paper, we propose the USIP detector: An Unsupervised Stable Interest Point detector that can detect highly repeatable and accurately localized keypoints from 3D point clouds under arbitrary transformations without the need for any ground truth training data. Our USIP detector consists of a feature proposal network that learns stable keypoints from input 3D point clouds and their respective transformed pairs from randomly generated transformations. We provide degeneracy analysis and suggest solutions to prevent it. We encourage high repeatability and accurate localization of the keypoints with a probabilistic chamfer loss that minimizes the distances between the detected keypoints from the training point cloud pairs. Extensive experimental results of repeatability tests on several simulated and real-world 3D point cloud datasets from Lidar, RGB-D and CAD models show that our USIP detector significantly outperforms existing hand-crafted and deep learning-based 3D keypoint detectors. Our code is available at the project website. https://github.com/lijx10/USIP.",60017161,National University of Singapore,Singapore City,Singapore,"['1712', '1707']",21.428571428571427,0.10730769230769231,0.45807692307692316,1
29,29,HiPPI: Higher-order projected power iterations for scalable multi-matching,"The matching of multiple objects (e.g. shapes or images) is a fundamental problem in vision and graphics. In order to robustly handle ambiguities, noise and repetitive patterns in challenging real-world settings, it is essential to take geometric consistency between points into account. Computationally, the multi-matching problem is difficult. It can be phrased as simultaneously solving multiple (NP-hard) quadratic assignment problems (QAPs) that are coupled via cycle-consistency constraints. The main limitations of existing multi-matching methods are that they either ignore geometric consistency and thus have limited robustness, or they are restricted to small-scale problems due to their (relatively) high computational cost. We address these shortcomings by introducing a Higher-order Projected Power Iteration method, which is (i) efficient and scales to tens of thousands of points, (ii) straightforward to implement, (iii) able to incorporate geometric consistency, (iv) guarantees cycle-consistent multi-matchings, and (iv) comes with theoretical convergence guarantees. Experimentally we show that our approach is superior to existing methods.",60022085,Högskolan i Halmstad,Halmstad,Sweden,"['1712', '1707']",19.5,0.10368253968253968,0.42274603174603176,1
30,30,Unsupervised deep learning for structured shape matching,"We present a novel method for computing correspondences across 3D shapes using unsupervised learning. Our method computes a non-linear transformation of given descriptor functions, while optimizing for global structural properties of the resulting maps, such as their bijectivity or approximate isometry. To this end, we use the functional maps framework, and build upon the recent FMNet architecture for descriptor learning. Unlike that approach, however, we show that learning can be done in a purely emph{unsupervised setting}, without having access to any ground truth correspondences. This results in a very general shape matching method that we call SURFMNet for Spectral Unsupervised FMNet, and which can be used to establish correspondences within 3D shape collections without any prior information. We demonstrate on a wide range of challenging benchmarks, that our approach leads to state-of-the-art results compared to the existing unsupervised methods and achieves results that are comparable even to the supervised learning techniques. Moreover, our framework is an order of magnitude faster, and does not rely on geodesic distance computation or expensive post-processing.",60028952,Laboratoire d'Informatique de l'Ecole Polytechnique,Palaiseau,France,"['1712', '1707']",24.428571428571427,-0.020064935064935067,0.41818181818181815,1
31,31,Gaze360: Physically unconstrained gaze estimation in the wild,"Understanding where people are looking is an informative social cue. In this work, we present Gaze360, a large-scale remote gaze-tracking dataset and method for robust 3D gaze estimation in unconstrained images. Our dataset consists of 238 subjects in indoor and outdoor environments with labelled 3D gaze across a wide range of head poses and distances. It is the largest publicly available dataset of its kind by both subject and variety, made possible by a simple and efficient collection method. Our proposed 3D gaze model extends existing models to include temporal information and to directly output an estimate of gaze uncertainty. We demonstrate the benefits of our model via an ablation study, and show its generalization performance via a cross-dataset evaluation against other recent gaze benchmark datasets. We furthermore propose a simple self-supervised approach to improve cross-dataset domain adaptation. Finally, we demonstrate an application of our model for estimating customer attention in a supermarket setting. Our dataset and models will be made available at http://gaze360.csail.mit.edu.",60022195,Massachusetts Institute of Technology,Cambridge,United States,"['1712', '1707']",18.22222222222222,0.06944444444444443,0.4292857142857143,1
32,32,Customer evaluation-based automobile after-sale service multi-value-chain collaborative mechanism verification,"In the automotive after-sales service cycle, according to the historical information of the service received by the customer during the period of warranty services of repair, replacement and refund, the customer’s willingness to choose the out-of-warranty service is evaluated, and differentiated collaborative services are provided, which can effectively improve the service quality. This paper proposes a collaborative mechanism design and verification method of automobile after-sales service multi-value-chain based on customer evaluation. First, it studies the composition of the service value chain during the warranty period, outside of the warranty period, and the insurance service, explores the source of income and gain factors of each value process to discover the appropriate service business and proving the ability of customer assessment for value creation in the value process. Then, establish a colored Petri Net model for each service value chain, the resources required for after-sales service are mapped to Token in Place and Place and the income is mapped to Transition, which can simulate the gain process of a single service-value-chain. Finally, based on the customer evaluation level, the design provides a differentiated automobile after-sales collaborative service multi-value-chain mechanism, generates the random customer sequence. And the gain effect of multi-value-chain in collaborative status is simulated and operated on the CPN Tools which is a running platform based on colored Petri Net. The results show that the above-mentioned mechanism makes the expenses of important customers relatively reduced, and the income of service providers and insurers increased which is conducive to maintain the ability of auto service providers to extend after-sales service. In addition, it provides a quantitative basis for collaborative optimization of service multi-value-chain.",60025256,Institute of Software Chinese Academy of Sciences,Beijing,China,['1700'],33.875,0.09821428571428574,0.36646825396825394,1
33,33,Multi-scale attentive residual network for single image deraining,"Removing rain streaks from a single image is extremely challenging since the appearance of rain streaks in shapes, scales and densities is ever changing. Therefore, we propose a novel end-to-end two- stage multi-scale attentive residual network that is both location-aware and density-aware, in order to preferably remove various rain streaks. Specifically, in the first stage, a multi-scale progressive attention sub- network is designed to automatically locate the distribution of diverse rain streaks and further to guide the following deraining. Then the second stage with the guidance of the attention map generated in the former stage aims to efficiently remove various rain streaks. To aggregate the characteristics of rain streaks with different scales and densities, we construct a multi-scale residual sub-network in which dilated convolution and residual learning are used to combine these features. As a result, these two sub-networks make up the whole network, and accomplish the process of joint detection and removal of diverse rain streaks fairly well. Extensive experiments on both synthetic and real-world rainy images demonstrate that our proposed method significantly outperforms several recent state-of-the-art approaches.",60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1700'],25.571428571428573,0.1384453781512605,0.43564425770308124,1
