,Unnamed: 0,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active
10,10,The kinematics and dynamics motion analysis of a spherical robot," All rights reserved.Mobile robot application has reach more aspect of life in industry and domestic. One of the mobile robot types is a spherical robot whose components are shielded inside a rigid cell. The spherical robot is an interesting type of robot that combined the concept of a mobile robot and inverted pendulum for inner mechanism. This combination adds to more complex controller design than the other type of mobile robots. Aside from these challenges, the application of a spherical robot is extensive, from being a simple toy, to become an industrial surveillance robot. This paper discusses the mathematical analysis of the kinematics and dynamics motion analysis of a spherical robot. The analysis combines mobile robot and pendulum modeling as the robot motion generated by a pendulum mechanism. This paper is expected to give a complete discussion of the kinematics and dynamics motion analysis of a spherical robot.",60110258,Politeknik Negeri Sriwijaya,Palembang,Indonesia,"['1701', '1710']",18.625,0.08958333333333333,0.3360119047619048,0
11,11,Secure transmission scheme based on uneven PSK modulation using phase noise,"Asia Communications and Photonics Conference (ACP) © OSA 2019By using phase noise, secure transmission scheme based on uneven PSK modulation has been proposed to transmit data. Simulation result shows that eavesdropper's and receiver's BER are 0.5 and 1E-4 when SNR is 20dB, respectively.",60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],21.5,0.06666666666666667,0.3,1
12,12,Silicon PAM-4 optical Mach-Zehnder modulator driven by two binary electrical signals with identical VpP,"Asia Communications and Photonics Conference (ACP) © OSA 2019We demonstrate a silicon PAM-4 optical Mach-Zehnder modulator which is driven by two binary electrical signals with identical peak-to-peak voltages. Using this device, the PAM-4 eye diagram of 90 Gbps has been presented.",60027363,University of Chinese Academy of Sciences,Beijing,China,['1705'],20.5,0.0,0.0,1
13,13,An evaluation of machine learning techniques to support latency-sensitive human-to-machine (H2M) communications,"Asia Communications and Photonics Conference (ACP) © OSA 2019Summarizing state-of-the-art machine learning techniques, we review their technical details and their performance in allocating bandwidth resource in support of latency-sensitive H2M applications. An evaluation of different techniques, in terms of problem formulation, time and memory costs, bandwidth prediction performance, is also presented.",60026553,University of Melbourne,Parkville,Australia,['1705'],25.5,0.0,0.35,1
14,14,Inverse scattering for the Laplace operator with boundary conditions on Lipschitz surfaces,"We provide a general scheme, in the combined frameworks of mathematical scattering theory and factorization method, for inverse scattering for the couple of self-adjoint operators, where is the free Laplacian in and is one of its singular perturbations, i.e. such that the set is dense. Typically corresponds to a self-adjoint realization of the Laplace operator with some kind of boundary conditions imposed on a null subset; in particular our results apply to standard, either separating or semi-transparent, boundary conditions at, where is a bounded Lipschitz domain. Similar results hold in the case the boundary conditions are assigned only on, a relatively open subset with a Lipschitz boundary. We show that either the obstacle or the screen are determined by the knowledge of the scattering matrix, equivalently of the far field operator, at a single frequency.",60019394,Université de Reims Champagne-Ardenne,Reims,France,"['1711', '1706']",27.0,0.08296703296703298,0.5113553113553114,1
15,15,Recent experimental realizations of optical wireless systems,"Asia Communications and Photonics Conference (ACP) © OSA 2019We present our latest experimental achievements in Optical Wireless Communication (OWC) systems in a wide range of applications. We report our 230 Mbit/s real time system for indoor networks, the design and tests of a 10Base-T underwater system, and our high-speed OWC systems for data-centers.",60028039,Scuola Superiore Sant'Anna di Studi Universitari e di Perfezionamento,Pisa,Italy,['1705'],26.5,0.13999999999999999,0.4,1
16,16,2D materials based mid-infrared and terahertz optoelectronics,"Asia Communications and Photonics Conference (ACP) © OSA 2019Mid-infrared (MIR) and Terahertz (THz) spectral region, hereafter defined as the ~3 - 300 µm wavelength range, hosts particular scientific and technological interests. Many molecules have strong and rich spectral fingerprints in this MIR region, therefore, MIR photonic and optoelectronic devices are potentially very promising for a breath of applications such as environmental and biochemical sensing, defense and security, industrial control, and medicine, etc. Since the discovery of graphene in 2004, two-dimensional (2D) materials have attracted tremendous research interests due to their unique and intriguing electrical and optical properties. In this talk, I am going to present our research in applying 2D materials for applications in the MIR and THz regime. In particular, I will show our recent demonstrations of a room temperature broadband PtSex-based photodetector [1], a high responsivity hybrid MIR photodetector based on graphene integrated with broadband oxide based nanoparticles [2], and a novel THz detector based on semimetals [3].",60118967,Centre for Disruptive Photonic Technologies,Singapore City,Singapore,['1705'],32.0,0.18966666666666662,0.49766666666666665,1
17,17,Design implications for exergames with moderate activity to improve inter-joint angle for older adults,"Older adults global population has increased over the years. Several challenges have been identified with the increase of this sector of the world population. The World Health Organization encourages physical activation programs as a main form to promote Healthy ageing. Within HCI, exergames have been evaluated as an alternative to engage older adults in physical activation. In this paper we present a set of design implications for exergames to improve inter-joint angle for older adults, and one exergame that follows these implications.",123933768,Univeridad Autónoma de Chihuahua Chihuahua,Chihuahua,Mexico,"['1712', '1709', '1707', '1705']",16.4,0.11666666666666665,0.2119047619047619,1
18,18,A lightGBM based noise aware wavelength assignment scheme in the hybrid DWDM and QKD networks,"Asia Communications and Photonics Conference (ACP) © OSA 2019We propose a noise aware wavelength assignment scheme in dynamic DWDM-QKD networks, in which the optimal channel allocations are periodically predicted by machine learning. The simulation results verify it effectively improves the secure key rate.",60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],21.5,0.25,0.5633333333333334,1
19,19,Theoretical research of influence of pump pulse rise/fall time on brillouin optical time domain reflectometry,"Asia Communications and Photonics Conference (ACP) © OSA 2019for BOTDR, influence of rise/fall time of rectangular pump pulse on the Brillouin scattering spectra is analyzed theoretically; and effects of the overlapped section between the adjacent pulses on Brillouin spectra are also studied.",60092439,Zhengzhoug University of Light Industry,Zhengzhou,China,['1705'],42.0,0.0,0.1,1
20,20,Multi-agent genetic algorithm for sparse optical phased array optimization,Asia Communications and Photonics Conference (ACP) © OSA 2019We propose a multi-agent Genetic algorithm to suppress the peak sidelobe ratio (PSLR) in the OPA far-field diffraction pattern. The optimized 128-channel sparse array achieves beam-steering range of ±60°with a PSLR of -16.21dB.,60124585,State Key Laboratory of Advanced Optical Communication Systems &amp; Networks,Beijing,China,['1705'],20.5,0.0,0.0,1
21,21,Blockchain-over-optical networks: A trusted virtual network function (VNF) management proposition for 5G optical networks,"Asia Communications and Photonics Conference (ACP) © OSA 2019In this paper, we discuss the security issues revolving around the management of VNFs in 5G optical networks; and present a high-level view of work-in-progress by leveraging a Blockchain-over-optical network to mitigate these issues.",60108737,Manipal University Jaipur,Jaipur,India,['1705'],42.0,0.0,0.0,1
22,22,Design and simulation of photonic crystal optomechanical differential magnetometer,"Asia Communications and Photonics Conference (ACP) © OSA 2019In this paper, the design and simulation of a new differential-structure photonic crystal optomechanical magnetometer are presented. The theoretical magnetic field detection sensitivity of this magnetometer can reach to ~71.48 nT/Hz.",60005465,University of Electronic Science and Technology of China,Chengdu,China,['1705'],19.5,0.06818181818181818,0.2772727272727273,1
23,23,Problem solving strategy for chromatic dispersion coefficient fluctuation fiber channel in nonlinear frequency division multiplexing communication system,Asia Communications and Photonics Conference (ACP) © OSA 2019The impact of chromatic dispersion coefficient fluctuation fiber channel on nonlinear frequency division multiplexing communication system is studied. A corresponding solving strategy is proposed and its effectiveness is verified.,60023237,Beijing Normal University,Beijing,China,['1705'],18.5,0.0,0.0,1
24,24,Flexible modulation format identification enabled by digital frequency offset loading technique," Here, we demonstrate a blind and fast MFI enabled by the digital frequency-offset (FO) loading technique for hitless coherent transceiver. Then, the operation of proposed method is extended to probabilistic shaping quadrature amplitude modulation (PS-QAM) formats. The proposed MFI scheme with compatible operation of both traditional QAM and PS-QAM formats is ideally desired for future agile optical network.",60087294,Wuhan National Laboratory for Optoelectronics,Wuhan,China,['1705'],19.666666666666668,0.2,0.5739583333333333,0
25,25,AI-based digital predistortion for IQ Mach-Zehnder modulators,Asia Communications and Photonics Conference (ACP) © OSA 2019A low-complexity AI-based digital predistortion technique is proposed. It compensates nonlinearities of Mach-Zehnder modulators in high power optical transmitters. A link budget of 19.1dB for a 400ZR system over an unamplified 40km-SSFM link was achieved.,60119364,Huawei Technologies Deutschland GmbH,Dusseldorf,Germany,['1705'],14.333333333333334,0.08,0.26999999999999996,1
26,26,All-silica capillary-based fiber-optic fabry-perot sensor for ultra-high-pressure monitoring,638 nm/MPa from 0 to 16 MPa and a low temperature-cross sensitivity of 1.761×10-4 MPa/?.,60023813,Shanghai University,Shanghai,China,['1705'],15.0,0.0,0.3,1
27,27,Strategic virtualized-elastic-regenerator placement and adaptive modulation selection for translucent elastic optical networks (EONs),"Asia Communications and Photonics Conference (ACP) © OSA 2019We show that strategic virtualized-elastic-regenerator (VER) placement, which considers node-degree and node-separation in the regeneration-site selection, and adaptive modulation mitigate excessive link congestion while lowering the necessary number of VERs in a translucent EON.",60032492,Kagawa University,Takamatsu,Japan,['1705'],42.0,-0.125,1.0,1
28,28,Equalizaiton of PDL and RSOP using polarization-time code and Kalman filter,Asia Communications and Photonics Conference (ACP) © OSA 2019We propose a scheme to mitigate RSOP and PDL impairments by using polarization-time code and Kalman filter. It has the important gain of 2dB at 6dB PDL and 1Mrad/s ultrafast RSOP.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],19.5,0.4,1.0,1
29,29,A real-time visible light communication system on chip (SoC) design for high speed wireless communication," All rights reserved.The increasing demand of wireless communication bandwidth due to advancement of IoT and smartphone technology, requires the new wireless communication technology that can provide high speed wireless communication. The Visible Light Communication (VLC) has been proven can provide multi gigabit wireless communication throughput using unlicensed visible light spectrum. Therefore, VLC is a promising technology to solve bandwidth limitation problem. In order to achieve high speed throughput, VLC signal processing has to be implemented using Application Specific Integrated Circuits (ASICs) technology. In this research, we develop a baseband processor architecture for VLC application. We use System on Chip (SoC) design approach to reduce design time and easy system integration to various applications. In order to increase spectrum efficiency, we utilize OFDM modulation scheme. Several OFDM processing blocks, such as synchronizer, FFT/IFFT, modulator, demodulator, are designed in the system. The real-time system performance is verified in FPGA based system prototyping. The design includes optical wireless front end module, baseband processing and network layer. The developed prototype shows a real-time performance for high speed internet access.",60069382,Institut Teknologi Bandung,Bandung,Indonesia,"['1701', '1710']",16.0,0.14462121212121212,0.47199134199134196,0
30,30,Lightweight method for detecting fake authentication attack on Wi-Fi," All rights reserved.Wireless networks, despite providing better access and flexibility, have vulnerabilities that are easier to realize compared to wired networks. Fake authentication attack can be taken by an attacker prior to carrying out a Man in the Middle attack to intercept the other party's communication. Such an attack is generally carried out in public places that provide free Wi-Fi access. Detection of fake authentication is necessary to maintain communication success. Several methods have been applied to detect fake authentication such as the use of Wireless Intrusion Detection System (WIDS) or certificates on Transport Layer Security (TLS). However, attackers can trick the use of WIDS or TLS. Moreover, the WIDS and TLS techniques require large costs and computations. In this study, a lightweight method based on the comparison of BSSID/MAC address for detecting fake authentication is proposed. The lightweight method is implemented by creating an application that runs on Android mobile phones, and Linux operating system. We compared the detection performance of the device with the proposed application and the one without the proposed application. It can be concluded that the proposed method using comparison of BSSID/MAC address is an effective way to detect fake authentication attacks on Wi-Fi networks.",122461085,Badan Siber dan Sandi Negara,Jakarta,Indonesia,"['1701', '1710']",18.272727272727273,-0.02951127819548872,0.5510651629072683,0
31,31,Odorous emission monitoring based on differential optical absorption spectroscopy,"In this paper, based on the analysis of the shortcomings of three-point comparison odor bag method, gas chromatography method and gas sensor, a malodorous gas monitoring device based on differential optical absorption spectroscopy (DOAS) is designed. This paper focuses on testing six gases, including carbon disulfide, styrene, dimethyl disulfide and so on. The total length of the optical path is 60cm. When the standard deviation is twice, the detection limit of these gases is around 0.10ppm. The results of mixed malodorous by measured show that the interference between components is very small, and the relative error of each component is less than 3% of the full scale by least square method. The odor gas emission monitoring device based on DOAS technology designed in this paper has the advantages of simple device and high measurement accuracy, which can meet the application requirements of field measurement.",113188693,"Hangzhou Ruhr Technology Co., Ltd.",Hangzhou,China,['1706'],24.0,-0.028166666666666673,0.3433809523809524,1
32,32,Interferometric and deflectometric flatness metrology with nanometre measurement uncertainties for optics up to 1 metre at PTB,"High-precision topography measurements of nearly flat specimens with nanometre uncertainty are still demanding. They are needed for synchrotron or other high-quality optical mirrors. At the Physikalisch-Technische Bundesanstalt (PTB), we operate an interferometric setup and a small-angle deflectometric setup for flatness measurement. We present both systems, show the measurement uncertainties and discuss the pros and cons of interferometric and gradient based measurement systems. To achieve the nanometre level in flatness metrology, the environmental conditions and the holder of the specimen are very important. We show measurements of topography changes due to delayed elasticity effects. We demonstrate current developments with the small-angle deflectometer, especially to improve the lateral resolution.",60010962,Physikalisch-Technische Bundesanstalt,Braunschweig,Germany,['1706'],15.285714285714286,0.034999999999999996,0.46785714285714286,1
33,33,The feasibility of credit using C4.5 algorithm based on particle swarm optimization prediction," All rights reserved.Credit is a belief that one is given to a person or other entity which is concerned in the future that will fulfill all the obligations previously agreed. The objective of the research is to do credit analysis to determine the feasibility of a credit crunch, through credit analysis results, to investigate whether the customer is feasible or not. The method used to predict credit worthiness is by using two models, i.e. C4.5 classification algorithm model and Particle Swarm Optimization (PSO)-based C4.5 classification algorithm model. After testing with these two models, it is found that the C4.5 classification algorithm generates a value of 90.99% accuracy and AUC value of 0.911 to the level diagnostics Classification Excellent, but after the optimization with C4.5 classification algorithm based on Particle Swarm Optimization accuracy values amounted to 91.18% and the AUC value of 0.913 to the level of diagnosis Excellent Classification. These both methods have different accuracy level of 0.18%.",60109118,Universitas Budi Luhur,Jakarta,Indonesia,"['1701', '1710']",26.5,0.24404761904761907,0.48095238095238096,0
34,34,Analysis of user readiness level of e-government using stope framework, All rights reserved.The Village Information Administration System (VIAS) is one of the many IT service implemented by the Bondowoso district. The successful implementation of an IT service like VIAS can be seen from the extent to which the level of readiness of the user adopts the service. To determine the extent to which the user readiness level can be performed a measurement using the relevant method. STOPE Framework is one of the method that can be used to measure the extent to which the IT service user readiness and can provide recommendations based on the result of the evaluation. Measurement of user readiness in this study using STOPE Framework and determination of a 4 point scale based readiness level issued by the Centre for International Development/CID (Harvard Cyber Law). Data analysis result show VIAS user readiness level is at level 4(completely ready). This indicates that the VIAS user is ready to use the Village Information Administration System based on approach using STOPE Framework.,60069412,Universitas Jember,Jember,Indonesia,"['1701', '1710']",23.428571428571427,0.3416666666666666,0.5583333333333333,0
35,35,Environments for learning motor skills using wearable technologies,"Copyright is held by the owner/author(s).This paper discusses work aimed to advance understanding of haptic nonverbal communication (HNVC) and to build environments that take advantage of wearable technologies and simple tactile languages to extend the reach of HNVC and support learning of various skills. Progress includes a taxonomy that organizes extant work on HNVC technologies, a general architecture for an environment oriented to support learning of motor skills using wearable devices, and experimentation in the specific domain of leader-follower dancing. We also discuss collaboration opportunities with other researchers in the Latin American region.",60031120,Universidad de las Américas Puebla,Cholula,Mexico,"['1712', '1709', '1707', '1705']",31.0,-0.012499999999999997,0.30952380952380953,1
36,36,Cost benefits of centralizing service processing in 5G network infrastructures,Asia Communications and Photonics Conference (ACP) © OSA 2019We assess the benefits of centralizing service processing in a few high-scale data center locations within an operator infrastructure. Results show up to 74% less cost while provisioning latency and availability constrained services.,60010156,Telefonica,Madrid,Spain,['1705'],20.5,-0.15555555555555556,0.08888888888888889,1
37,37,112-Gb/s PAM4 with joint pre- And post-equalization for data center interconnects,Asia Communications and Photonics Conference (ACP) © OSA 2019A joint pre- and post-equalization method is proposed to compensate the bandwidth-limitation impairments in a 112-Gb/s PAM4 system. The experimental results show ~2.5-dB improvement in receiver sensitivity after applying optimal pre- and post-equalization coefficients.,60032619,Université Laval,Quebec,Canada,['1705'],21.0,0.1,0.4,1
38,38,Optimized gain of one-pump fiber optical parametric amplifier by using genetic algorithm with pump depletion, The gain with wide bandwidth and high peak gain is obtained.,60010421,Southwest Jiaotong University,Chengdu,China,['1705'],12.0,0.03,0.47,0
39,39,Probabilistic shaping modulation scheme for free space optical system,Asia Communications and Photonics Conference (ACP) © OSA 2019We propose a probabilistic shaping scheme over FSO links. Simulation results show 1.25 and 1.18 dB OSNR improvement attained at the BER of 10-6 in mitigating the effects of scintillation and phase noise respectively.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],21.0,0.0,0.1,1
40,40,THz antenna integrated UTC-PD having ATG structure,Asia Communications and Photonics Conference (ACP) © OSA 2019Antenna integrated UTC-PD having ATG structure is fabricated. THz emissions are obtained in frequencies from 75 to 375 GHz. A polymer layer under the antenna metal is shown to be beneficial to device performance.,60021170,Institute of Semiconductors Chinese Academy of Sciences,Beijing,China,['1705'],14.0,0.0,0.75,1
41,41,A visible light positioning system with improved positioning algorithm based on stereo camera, It can achieve a high accuracy and decoding success rate.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],11.0,0.22999999999999998,0.26999999999999996,0
42,42,Computation of singularity free region and design optimisation of a four-degrees-of-freedom hybrid arm," All rights reserved.This paper presents a method for the dimensional design of a spatial hybrid manipulator, namely, a four-degrees-of-freedom robotic arm. The design aims at finding the link parameters of the arm in such a manner that it possesses a singularity-free region that is bigger than a specified volume, in the shape of a cylinder. It is also required that the static performance of the manipulator, over this region, is better than a specified nominal level, quantified in terms of the actuator torques required to carry a fixed payload. The design problem is posed as a bi-objective optimisation problem, and solved using a GA-based optimiser code, namely, NSGA-II. The method is demonstrated via a numerical example. The Pareto-optimal solutions are obtained in a reasonable time, and the design achieves the required targets, thus demonstrating its efficacy.",60025757,Indian Institute of Technology Madras,Chennai,India,"['1712', '1709', '1707', '1705']",22.833333333333332,0.17142857142857143,0.48571428571428577,0
43,43,Over 230 Gb/s VCSEL-array injection locked by optical frequency comb, Almost 3-time transmission bandwidth improvement over 23 channels has been achieved through optical injection locking technique.,60025084,Shanghai Jiao Tong University,Shanghai,China,['1705'],17.0,0.0,0.0,0
44,44,Deep learning-based containerization resource management in vehicular fog computing,Asia Communications and Photonics Conference (ACP) © OSA 2019A containerization resource management scheme based on deep learning was introduced into the vehicular fog computing. Experimental results demonstrate the effectiveness of the scheme by reducing the resource occupancy and decreasing the response delay significantly.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],21.5,0.15833333333333333,0.5583333333333333,1
45,45,Fourier transform white-light interferometry based on hollow-core photonic bandgap fiber for highly sensitive gas refractive index measurement,Asia Communications and Photonics Conference (ACP) © OSA 2019We demonstrated a novel gas refractive index (RI) sensor with high sensitivity based on hollow-core photonics bandgap fiber (HC-PBF) and Fourier transform white-light interference technique. Static gas RI change in the order of 10-6 RIU can be achieved by the proposed sensor.,60000937,Shenzhen University,Shenzhen,China,['1705'],25.0,0.33,0.72,1
46,46,Exploratory study on rapid identification of arsenic in water based on Raman spectroscopy,"Arsenic (As) is a trace element exist in the environment, and it is one of the common poisonous elements in water, excessive intake of arsenic can cause great damage to human body. At present, mainly used laboratory detection methods of arsenic such as electrochemical method, ion chromatography, atomic absorption spectroscopy and so on, can detective arsenic, but these techniques have some problems such as low sensitivity, intractable operation and expensive. Based on the specific molecules of arsenic, we tested a new rapid detection method of arsenic solution, we prepared surface-enhanced Raman enhanced scattering substrate (SERS substrate) to complete the detection of arsenic solution. Through linear discriminant analysis, the result show that Raman spectrum has high specificity and sensitivity. The study indicated the feasibility of using SERS substrate to conduct Raman spectrum detection on arsenic, which was of great significance for the detection of arsenic in aqueous solution.",60015780,Xinjiang University,Urumqi,China,['1706'],29.4,0.0742020202020202,0.46352525252525256,1
47,47,Traffic load balance via virtual machine placement under tidal traffic in edge-core networks,Asia Communications and Photonics Conference (ACP) © OSA 2019We propose a scheme to achieve core network traffic load balance via virtual machine placement in edge network. Simulation results show that our scheme make the best use of network resource to maximize network performance.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],21.5,1.0,0.3,1
48,48,A Kalman filter based RSOP equalization scheme in direct detection kramers-Kronig receivers,Asia Communications and Photonics Conference (ACP) © OSA 2019We propose a Kalman filter based polarization demultiplexing scheme in direct detection Kramers-Kronig receivers. It has 1.5dB OSNR gain compared with CMA-MMA algorithm to dealing with the ultra-fast RSOP at the speed of 1Mrad/s.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1705'],21.0,0.1,0.4,1
49,49,Sensing and imaging with microstructured optical fibers,"Asia Communications and Photonics Conference (ACP) © OSA 2019The unique optical and material properties of microstructured optical fibers provides new opportunities for sensing and imaging. Three current application-orientated projects at the Institute for Photonics and Advanced Sensing (IPAS, University of Adelaide) that are exploiting these unique properties will be reviewed.",60009512,The University of Adelaide,Adelaide,Australia,['1705'],25.0,0.25727272727272726,0.6909090909090909,1
50,50,Applying MAC address-based access control for securing admin’s login page," All rights reserved.Authentication is a very important process for securing web applications. Username and password are two parameters commonly used for user authentication on the administrator’s login page. However, such the two authentication parameters can be easily breached so that they can become a vulnerability that adversary parties can use to conduct malicious activities. For example, the attackers can commit a crime such as data modification or theft or even more dangerous take over administrator services of a system. Therefore, it is necessary to improve the security mechanism by adding additional factor of authentication other than username and password. In this study, an improvement in authentication mechanisms was carried out by applying MAC Address-based access control as an additional authentication factor. In this method, Address Resolution Protocol (ARP) is used in mapping the users Internet Protocol (IP) address to their MAC address during validation process. The experimental results showed that the addition of the MAC address made the authentication process resistant to Dictionary Attack and Shoulder Surfing Attack.",122560036,National Cyber Security Defense,Bogor,Indonesia,"['1701', '1710']",21.125,0.05283333333333333,0.6508333333333334,0
51,51,Secure optical communication in fiber-optical systems based on physical encryption of synchronized chaos,"Asia Communications and Photonics Conference (ACP) © OSA 2019We experimentally demonstrate a physical secure optical communication scheme. Transmission of a 10 Gb/s signal over 50-km fiber link is successfully achieved, with corresponding bit-error rate below 10-5,.",60005465,University of Electronic Science and Technology of China,Chengdu,China,['1705'],18.0,0.3125,0.5232142857142856,1
52,52,Buffer sizing and video QoE measurements at Netflix," Publication rights licensed to the Association for Computing Machinery.In this paper we report on measurement of Netflix video traffic, to understand how the size of router buffers affects the quality of video seen by the end-user (i.e. video QoE). In certain locations, Netflix streams video over TCP New Reno from racks of servers that are directly connected to large routers, which in turn directly peer with commercial ISPs. We vary the size of the router buffers during periods of persistent congestion, and log metrics such as the number of rebuffering events, video quality, and video play delay. We observe buffers that are too small and too large, both of which worsen video QoE. Our results are for a specific, but we believe interesting, case: a router carrying large numbers of long-lived TCP flows, shedding light on how buffers should be sized by CDNs and video content providers. We find that the generality of our results is limited by the specific internal workings of the VOQ-based chassis routers used in our experiments, which have a different buffer architecture than prior work. We conclude that the routers complicate-and potentially mask-our clear understanding of buffer sizing.",60012708,Stanford University,Palo Alto,United States,"['1712', '1709', '1707', '1705']",24.25,0.0936038961038961,0.3793939393939394,0
